[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,28676567,good
-8.984375,-38.28125,3,165323646,bad
-8.984375,-38.28125,3,188598864,good
-8.984375,-38.28125,3,202723867,bad
-8.984375,-38.28125,3,175031196,good
-8.984375,-38.28125,3,141495522,good
-8.984375,-38.28125,3,66286177,good
-8.984375,-38.28125,3,72776939,good
-8.984375,-38.28125,3,197335449,good
-8.984375,-38.28125,3,68659216,good
-8.984375,-38.28125,3,78119012,good
-8.984375,-38.28125,3,197047560,good
-8.984375,-38.28125,3,19495359,good
-8.984375,-38.28125,3,176751331,good
-8.984375,-38.28125,3,120726575,good
-8.984375,-38.28125,3,81332715,good
-8.984375,-38.28125,3,125256908,good
-8.984375,-38.28125,3,183672431,good
-8.984375,-38.28125,3,106481270,good
-8.984375,-38.28125,3,105712464,bad
-8.984375,-38.28125,3,208713019,good
-8.984375,-38.28125,3,31782642,good
-8.984375,-38.28125,3,70737155,good
-8.984375,-38.28125,3,59932541,good
-8.984375,-38.28125,3,84733817,bad
-8.984375,-38.28125,3,96108664,good
-8.984375,-38.28125,3,216855796,good
-8.984375,-38.28125,3,69901218,good
-8.984375,-38.28125,3,96816645,bad
-8.984375,-38.28125,3,215897613,good
-8.984375,-38.28125,3,169846740,good
-8.984375,-38.28125,3,169560992,good
-8.984375,-38.28125,3,138584825,good
-8.984375,-38.28125,3,40185743,good
-8.984375,-38.28125,3,43231660,good
-8.984375,-38.28125,3,147997236,bad
-8.984375,-38.28125,3,178625558,good
-8.984375,-38.28125,3,178240889,bad
-8.984375,-38.28125,3,73908337,good
-8.984375,-38.28125,3,44277959,good
-8.984375,-38.28125,3,2846837,good
-8.984375,-38.28125,3,174938928,good
-8.984375,-38.28125,3,18773514,good
-8.984375,-38.28125,3,33024633,good
-8.984375,-38.28125,3,159671977,good
-8.984375,-38.28125,3,90480526,good
-8.984375,-38.28125,3,7459144,good
-8.984375,-38.28125,3,22335979,good
-8.984375,-38.28125,3,73565986,good
-8.984375,-38.28125,3,54874030,good
-8.984375,-38.28125,3,102510073,good
-8.984375,-38.28125,3,108360896,good
-8.984375,-38.28125,3,156574457,good
-8.984375,-38.28125,3,117748688,good
-8.984375,-38.28125,3,163082919,bad
-8.984375,-38.28125,3,25338797,good
-8.984375,-38.28125,3,172030410,good
-8.984375,-38.28125,3,184383884,good
-8.984375,-38.28125,3,29938997,good
-8.984375,-38.28125,3,155365190,good
-8.984375,-38.28125,3,158131077,bad
-8.984375,-38.28125,3,171105352,good
-8.984375,-38.28125,3,170115433,good
-8.984375,-38.28125,3,97779665,good
-8.984375,-38.28125,3,48639976,good
-8.984375,-38.28125,3,25413454,good
-8.984375,-38.28125,3,200522291,good
-8.984375,-38.28125,3,130628150,good
-8.984375,-38.28125,3,137917159,bad
-8.984375,-38.28125,3,180455680,good
-8.984375,-38.28125,3,52033182,good
-8.984375,-38.28125,3,72700584,good
-8.984375,-38.28125,3,121494131,good
-8.984375,-38.28125,3,167535173,good
-8.984375,-38.28125,3,58569368,good
-8.984375,-38.28125,3,130121092,bad
-8.984375,-38.28125,3,214276429,bad
-8.984375,-38.28125,3,75517682,good
-8.984375,-38.28125,3,134346610,bad
-8.984375,-38.28125,3,68349136,good
-8.984375,-38.28125,3,27495314,good
