[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,37567794,good
-8.984375,-38.28125,3,77509207,good
-8.984375,-38.28125,3,192426353,good
-8.984375,-38.28125,3,25531359,good
-8.984375,-38.28125,3,9135694,good
-8.984375,-38.28125,3,22885698,good
-8.984375,-38.28125,3,178029840,good
-8.984375,-38.28125,3,28594658,good
-8.984375,-38.28125,3,205159857,good
-8.984375,-38.28125,3,139839982,bad
-8.984375,-38.28125,3,283083462,good
-8.984375,-38.28125,3,96680759,good
-8.984375,-38.28125,3,41246820,good
-8.984375,-38.28125,3,216815269,bad
-8.984375,-38.28125,3,271078630,good
-8.984375,-38.28125,3,131060732,bad
-8.984375,-38.28125,3,79743064,good
-8.984375,-38.28125,3,162254001,bad
-8.984375,-38.28125,3,33808858,good
-8.984375,-38.28125,3,50916797,good
-8.984375,-38.28125,3,4547882,good
-8.984375,-38.28125,3,244978196,bad
-8.984375,-38.28125,3,37685843,good
-8.984375,-38.28125,3,91480836,good
-8.984375,-38.28125,3,103705462,good
-8.984375,-38.28125,3,176686174,good
-8.984375,-38.28125,3,153993654,good
-8.984375,-38.28125,3,32413290,good
-8.984375,-38.28125,3,199649391,good
-8.984375,-38.28125,3,80372523,good
-8.984375,-38.28125,3,94340101,good
-8.984375,-38.28125,3,87358149,good
-8.984375,-38.28125,3,98259218,bad
-8.984375,-38.28125,3,1578499,good
-8.984375,-38.28125,3,173368094,good
-8.984375,-38.28125,3,224325725,good
-8.984375,-38.28125,3,133954550,good
-8.984375,-38.28125,3,56393443,good
-8.984375,-38.28125,3,16284896,bad
-8.984375,-38.28125,3,17781948,good
-8.984375,-38.28125,3,237003015,good
-8.984375,-38.28125,3,233244508,bad
-8.984375,-38.28125,3,92327168,good
-8.984375,-38.28125,3,47727297,good
-8.984375,-38.28125,3,90602984,good
-8.984375,-38.28125,3,115704208,good
-8.984375,-38.28125,3,118520663,good
-8.984375,-38.28125,3,32467607,bad
-8.984375,-38.28125,3,44750771,good
-8.984375,-38.28125,3,53810428,good
-8.984375,-38.28125,3,162511301,good
-8.984375,-38.28125,3,60125032,good
-8.984375,-38.28125,3,133468268,good
-8.984375,-38.28125,3,217802704,good
-8.984375,-38.28125,3,127020366,good
-8.984375,-38.28125,3,212120508,good
-8.984375,-38.28125,3,41478507,good
-8.984375,-38.28125,3,102297468,good
-8.984375,-38.28125,3,32755036,good
-8.984375,-38.28125,3,29114488,good
-8.984375,-38.28125,3,155890264,good
-8.984375,-38.28125,3,193531580,good
-8.984375,-38.28125,3,121517829,bad
-8.984375,-38.28125,3,67888327,good
-8.984375,-38.28125,3,193098065,good
-8.984375,-38.28125,3,117972990,good
-8.984375,-38.28125,3,138105376,good
-8.984375,-38.28125,3,194756425,good
-8.984375,-38.28125,3,24274114,good
-8.984375,-38.28125,3,192062722,good
-8.984375,-38.28125,3,249249616,good
-8.984375,-38.28125,3,126513126,good
-8.984375,-38.28125,3,151359996,good
-8.984375,-38.28125,3,105697245,good
-8.984375,-38.28125,3,219167185,good
-8.984375,-38.28125,3,96853659,good
-8.984375,-38.28125,3,122228396,good
-8.984375,-38.28125,3,60537471,good
-8.984375,-38.28125,3,13670401,good
-8.984375,-38.28125,3,53017846,good
-8.984375,-38.28125,3,13133681,good
-8.984375,-38.28125,3,119781643,good
-8.984375,-38.28125,3,29902488,bad
-8.984375,-38.28125,3,58080328,good
-8.984375,-38.28125,3,56697754,good
-8.984375,-38.28125,3,194653556,good
-8.984375,-38.28125,3,1235225,bad
-8.984375,-38.28125,3,12142632,bad
-8.984375,-38.28125,3,195473689,bad
-8.984375,-38.28125,3,232153777,bad
-8.984375,-38.28125,3,283402945,good
-8.984375,-38.28125,3,25054605,good
-8.984375,-38.28125,3,201049236,bad
-8.984375,-38.28125,3,269821978,good
-8.984375,-38.28125,3,219921506,good
-8.984375,-38.28125,3,189292838,bad
-8.984375,-38.28125,3,107737281,good
-8.984375,-38.28125,3,134628197,good
-8.984375,-38.28125,3,61588324,good
-8.984375,-38.28125,3,87002314,good
-8.984375,-38.28125,3,141127483,good
-8.984375,-38.28125,3,103109009,good
-8.984375,-38.28125,3,199702838,good
-8.984375,-38.28125,3,139531197,good
-8.984375,-38.28125,3,173750680,good
-8.984375,-38.28125,3,52660434,bad
-8.984375,-38.28125,3,3589107,good
-8.984375,-38.28125,3,77727653,good
-8.984375,-38.28125,3,164596249,good
-8.984375,-38.28125,3,79586461,bad
-8.984375,-38.28125,3,42882254,good
-8.984375,-38.28125,3,199525386,good
-8.984375,-38.28125,3,86175839,bad
-8.984375,-38.28125,3,216295732,good
-8.984375,-38.28125,3,60040463,good
-8.984375,-38.28125,3,169742660,good
-8.984375,-38.28125,3,79569467,good
-8.984375,-38.28125,3,21373206,good
-8.984375,-38.28125,3,146925085,good
-8.984375,-38.28125,3,112604156,good
-8.984375,-38.28125,3,199776904,bad
-8.984375,-38.28125,3,198241596,good
-8.984375,-38.28125,3,216568320,good
-8.984375,-38.28125,3,252711319,good
-8.984375,-38.28125,3,198847548,good
-8.984375,-38.28125,3,228299667,bad
-8.984375,-38.28125,3,172243358,good
-8.984375,-38.28125,3,138586291,good
-8.984375,-38.28125,3,81113427,good
-8.984375,-38.28125,3,167802265,good
-8.984375,-38.28125,3,223138239,good
-8.984375,-38.28125,3,95796230,good
-8.984375,-38.28125,3,210258352,good
-8.984375,-38.28125,3,240322558,good
-8.984375,-38.28125,3,79410458,good
-8.984375,-38.28125,3,174854382,bad
-8.984375,-38.28125,3,58679157,good
-8.984375,-38.28125,3,52543843,good
-8.984375,-38.28125,3,130247992,good
-8.984375,-38.28125,3,99313663,good
-8.984375,-38.28125,3,101628679,good
-8.984375,-38.28125,3,157026534,good
-8.984375,-38.28125,3,227379707,good
-8.984375,-38.28125,3,246599696,good
-8.984375,-38.28125,3,83749476,good
-8.984375,-38.28125,3,55096289,good
-8.984375,-38.28125,3,77979239,good
-8.984375,-38.28125,3,106574934,good
-8.984375,-38.28125,3,164559910,good
-8.984375,-38.28125,3,102938004,good
-8.984375,-38.28125,3,226193831,good
-8.984375,-38.28125,3,246683235,good
-8.984375,-38.28125,3,183700850,bad
-8.984375,-38.28125,3,281136226,good
-8.984375,-38.28125,3,251268735,good
-8.984375,-38.28125,3,185390491,good
-8.984375,-38.28125,3,195429844,good
-8.984375,-38.28125,3,95505512,good
-8.984375,-38.28125,3,220364614,good
-8.984375,-38.28125,3,181467389,good
-8.984375,-38.28125,3,162386570,good
-8.984375,-38.28125,3,157070371,good
-8.984375,-38.28125,3,97222795,good
-8.984375,-38.28125,3,180681863,good
-8.984375,-38.28125,3,114756558,good
-8.984375,-38.28125,3,52581048,good
-8.984375,-38.28125,3,131517875,good
-8.984375,-38.28125,3,220839189,good
-8.984375,-38.28125,3,141984574,good
-8.984375,-38.28125,3,136182615,good
-8.984375,-38.28125,3,225000702,bad
-8.984375,-38.28125,3,44012359,good
-8.984375,-38.28125,3,72167715,good
-8.984375,-38.28125,3,43875048,bad
-8.984375,-38.28125,3,36844052,bad
-8.984375,-38.28125,3,267491550,good
-8.984375,-38.28125,3,196797804,good
-8.984375,-38.28125,3,232573646,good
-8.984375,-38.28125,3,72714711,bad
-8.984375,-38.28125,3,225343717,good
-8.984375,-38.28125,3,209396624,good
-8.984375,-38.28125,3,31418352,good
-8.984375,-38.28125,3,167652472,good
-8.984375,-38.28125,3,222622466,good
-8.984375,-38.28125,3,221448999,good
-8.984375,-38.28125,3,73536193,good
-8.984375,-38.28125,3,78288193,good
-8.984375,-38.28125,3,73577645,bad
-8.984375,-38.28125,3,270709925,good
-8.984375,-38.28125,3,72103379,good
-8.984375,-38.28125,3,74444966,bad
-8.984375,-38.28125,3,221085001,bad
-8.984375,-38.28125,3,131285098,good
-8.984375,-38.28125,3,97001971,bad
-8.984375,-38.28125,3,131952014,good
-8.984375,-38.28125,3,66576254,good
-8.984375,-38.28125,3,212107668,good
-8.984375,-38.28125,3,135483411,good
-8.984375,-38.28125,3,200625047,good
-8.984375,-38.28125,3,122926030,good
-8.984375,-38.28125,3,67081748,good
-8.984375,-38.28125,3,62875838,good
-8.984375,-38.28125,3,218311325,good
-8.984375,-38.28125,3,217682435,good
-8.984375,-38.28125,3,160148325,good
-8.984375,-38.28125,3,140994604,good
-8.984375,-38.28125,3,222727573,good
-8.984375,-38.28125,3,52447781,good
-8.984375,-38.28125,3,98768260,good
-8.984375,-38.28125,3,133318043,good
-8.984375,-38.28125,3,209585361,good
-8.984375,-38.28125,3,28386413,good
-8.984375,-38.28125,3,212986842,bad
-8.984375,-38.28125,3,59928919,good
-8.984375,-38.28125,3,104136996,good
-8.984375,-38.28125,3,22608672,good
-8.984375,-38.28125,3,175742442,good
-8.984375,-38.28125,3,45824001,bad
-8.984375,-38.28125,3,229552628,bad
-8.984375,-38.28125,3,24233271,good
-8.984375,-38.28125,3,211057242,good
