[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,121434710,good
-8.984375,-38.28125,3,150262754,bad
-8.984375,-38.28125,3,209706624,bad
-8.984375,-38.28125,3,124996988,bad
-8.984375,-38.28125,3,121287815,good
-8.984375,-38.28125,3,136322603,good
-8.984375,-38.28125,3,157674915,good
-8.984375,-38.28125,3,50976439,good
-8.984375,-38.28125,3,49569383,good
-8.984375,-38.28125,3,215795346,good
-8.984375,-38.28125,3,137414428,bad
-8.984375,-38.28125,3,127711720,good
-8.984375,-38.28125,3,169082855,good
-8.984375,-38.28125,3,164808318,good
-8.984375,-38.28125,3,212863109,good
-8.984375,-38.28125,3,49975618,bad
-8.984375,-38.28125,3,25266073,good
-8.984375,-38.28125,3,119881436,good
-8.984375,-38.28125,3,81443656,good
-8.984375,-38.28125,3,38062841,bad
-8.984375,-38.28125,3,24339186,good
-8.984375,-38.28125,3,144604437,good
-8.984375,-38.28125,3,217337299,bad
-8.984375,-38.28125,3,186143474,bad
-8.984375,-38.28125,3,170309622,bad
-8.984375,-38.28125,3,11242166,good
-8.984375,-38.28125,3,159836268,bad
-8.984375,-38.28125,3,106343383,good
-8.984375,-38.28125,3,121599882,good
-8.984375,-38.28125,3,175535993,good
-8.984375,-38.28125,3,198351221,bad
-8.984375,-38.28125,3,165238855,good
-8.984375,-38.28125,3,174502099,good
-8.984375,-38.28125,3,42276998,good
-8.984375,-38.28125,3,167269770,bad
-8.984375,-38.28125,3,4026728,good
-8.984375,-38.28125,3,141836267,bad
-8.984375,-38.28125,3,16955704,bad
-8.984375,-38.28125,3,15985629,bad
-8.984375,-38.28125,3,9570470,good
-8.984375,-38.28125,3,51058640,bad
-8.984375,-38.28125,3,64946083,good
-8.984375,-38.28125,3,160958754,bad
-8.984375,-38.28125,3,8075233,good
-8.984375,-38.28125,3,208871884,bad
-8.984375,-38.28125,3,124536458,good
-8.984375,-38.28125,3,87588705,good
-8.984375,-38.28125,3,118254171,bad
-8.984375,-38.28125,3,158634466,bad
-8.984375,-38.28125,3,52431182,good
-8.984375,-38.28125,3,139351318,bad
-8.984375,-38.28125,3,62718772,good
-8.984375,-38.28125,3,171876996,good
-8.984375,-38.28125,3,78960711,good
-8.984375,-38.28125,3,134156834,good
-8.984375,-38.28125,3,1233130,good
-8.984375,-38.28125,3,177824942,good
-8.984375,-38.28125,3,22813997,good
-8.984375,-38.28125,3,122763555,good
-8.984375,-38.28125,3,175771977,bad
-8.984375,-38.28125,3,74668785,good
-8.984375,-38.28125,3,109193835,good
-8.984375,-38.28125,3,147979805,good
-8.984375,-38.28125,3,22334762,good
-8.984375,-38.28125,3,190001199,good
-8.984375,-38.28125,3,68181194,good
-8.984375,-38.28125,3,84631583,good
-8.984375,-38.28125,3,203471404,good
-8.984375,-38.28125,3,61650470,bad
-8.984375,-38.28125,3,137676423,good
-8.984375,-38.28125,3,77588571,good
-8.984375,-38.28125,3,7986469,bad
-8.984375,-38.28125,3,18850476,good
-8.984375,-38.28125,3,151167348,bad
-8.984375,-38.28125,3,205698839,bad
-8.984375,-38.28125,3,28971410,good
-8.984375,-38.28125,3,107481505,good
-8.984375,-38.28125,3,28938174,good
-8.984375,-38.28125,3,78088651,good
-8.984375,-38.28125,3,103753937,good
-8.984375,-38.28125,3,17938602,good
-8.984375,-38.28125,3,4534000,good
-8.984375,-38.28125,3,183850766,good
-8.984375,-38.28125,3,146280,good
-8.984375,-38.28125,3,57311421,good
-8.984375,-38.28125,3,56295589,good
-8.984375,-38.28125,3,14045239,good
-8.984375,-38.28125,3,126161248,good
-8.984375,-38.28125,3,100787636,good
-8.984375,-38.28125,3,190293665,good
-8.984375,-38.28125,3,106682796,good
-8.984375,-38.28125,3,112686896,good
-8.984375,-38.28125,3,19606081,good
-8.984375,-38.28125,3,151999360,good
-8.984375,-38.28125,3,168968016,good
-8.984375,-38.28125,3,53281789,good
-8.984375,-38.28125,3,208979916,good
-8.984375,-38.28125,3,181169551,bad
-8.984375,-38.28125,3,72417333,good
-8.984375,-38.28125,3,90433982,good
-8.984375,-38.28125,3,23392593,good
-8.984375,-38.28125,3,83539699,good
-8.984375,-38.28125,3,89277775,good
-8.984375,-38.28125,3,4066664,good
-8.984375,-38.28125,3,110072205,good
-8.984375,-38.28125,3,203484950,good
-8.984375,-38.28125,3,31673151,bad
-8.984375,-38.28125,3,36130465,good
-8.984375,-38.28125,3,66139261,good
-8.984375,-38.28125,3,189788170,good
-8.984375,-38.28125,3,27124412,bad
-8.984375,-38.28125,3,2940714,good
-8.984375,-38.28125,3,16077513,good
-8.984375,-38.28125,3,124806338,good
-8.984375,-38.28125,3,213948833,good
-8.984375,-38.28125,3,130680632,good
-8.984375,-38.28125,3,47695108,good
-8.984375,-38.28125,3,183093768,good
-8.984375,-38.28125,3,150134646,good
-8.984375,-38.28125,3,50569339,good
-8.984375,-38.28125,3,120104700,good
