[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,140118988,good
-8.984375,-38.28125,3,111177370,good
-8.984375,-38.28125,3,216544406,good
-8.984375,-38.28125,3,81449624,bad
-8.984375,-38.28125,3,98146305,good
-8.984375,-38.28125,3,77745721,good
-8.984375,-38.28125,3,46892531,good
-8.984375,-38.28125,3,205650399,good
-8.984375,-38.28125,3,189285259,bad
-8.984375,-38.28125,3,189037580,bad
-8.984375,-38.28125,3,145004910,good
-8.984375,-38.28125,3,177538662,good
-8.984375,-38.28125,3,74699282,good
-8.984375,-38.28125,3,29571398,good
-8.984375,-38.28125,3,7230786,good
-8.984375,-38.28125,3,66814418,good
-8.984375,-38.28125,3,103125145,good
-8.984375,-38.28125,3,218824848,good
-8.984375,-38.28125,3,200358935,good
-8.984375,-38.28125,3,112626504,bad
-8.984375,-38.28125,3,67748751,good
-8.984375,-38.28125,3,134647940,good
-8.984375,-38.28125,3,215385621,good
-8.984375,-38.28125,3,85210833,good
-8.984375,-38.28125,3,171939568,good
-8.984375,-38.28125,3,183726552,good
-8.984375,-38.28125,3,194420416,good
-8.984375,-38.28125,3,107801247,good
-8.984375,-38.28125,3,36920990,good
-8.984375,-38.28125,3,147957439,bad
-8.984375,-38.28125,3,16694751,bad
-8.984375,-38.28125,3,37549203,good
-8.984375,-38.28125,3,218133066,good
-8.984375,-38.28125,3,212500123,bad
-8.984375,-38.28125,3,52765013,good
-8.984375,-38.28125,3,40511064,bad
-8.984375,-38.28125,3,189399633,good
-8.984375,-38.28125,3,143037712,bad
-8.984375,-38.28125,3,150026393,bad
-8.984375,-38.28125,3,215229932,good
-8.984375,-38.28125,3,184101289,bad
-8.984375,-38.28125,3,56374132,good
-8.984375,-38.28125,3,88861821,good
-8.984375,-38.28125,3,144945309,good
-8.984375,-38.28125,3,33151885,good
-8.984375,-38.28125,3,192089480,good
-8.984375,-38.28125,3,171469370,bad
-8.984375,-38.28125,3,18569964,bad
-8.984375,-38.28125,3,83000117,good
-8.984375,-38.28125,3,109971120,good
-8.984375,-38.28125,3,21975161,bad
-8.984375,-38.28125,3,136174237,good
-8.984375,-38.28125,3,127264838,good
-8.984375,-38.28125,3,171845769,good
