[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,37679907,bad
-8.984375,-38.28125,3,65127021,good
-8.984375,-38.28125,3,6339410,bad
-8.984375,-38.28125,3,164574252,good
-8.984375,-38.28125,3,120026470,good
-8.984375,-38.28125,3,49460210,bad
-8.984375,-38.28125,3,188429318,good
-8.984375,-38.28125,3,32371185,good
-8.984375,-38.28125,3,198533066,bad
-8.984375,-38.28125,3,174864557,good
-8.984375,-38.28125,3,92783329,good
-8.984375,-38.28125,3,212755706,good
-8.984375,-38.28125,3,21382885,bad
-8.984375,-38.28125,3,62207632,good
-8.984375,-38.28125,3,72280509,good
-8.984375,-38.28125,3,13330859,good
-8.984375,-38.28125,3,85752199,bad
-8.984375,-38.28125,3,161367905,good
-8.984375,-38.28125,3,48086304,good
-8.984375,-38.28125,3,148175904,bad
-8.984375,-38.28125,3,183948179,good
-8.984375,-38.28125,3,196797653,good
-8.984375,-38.28125,3,115430198,good
-8.984375,-38.28125,3,190083166,good
-8.984375,-38.28125,3,13003103,good
-8.984375,-38.28125,3,154926008,good
-8.984375,-38.28125,3,5722656,good
-8.984375,-38.28125,3,158257685,good
-8.984375,-38.28125,3,70859578,good
-8.984375,-38.28125,3,83397850,good
-8.984375,-38.28125,3,113150541,good
-8.984375,-38.28125,3,51038389,bad
-8.984375,-38.28125,3,48460953,good
-8.984375,-38.28125,3,29948736,good
-8.984375,-38.28125,3,156450596,bad
-8.984375,-38.28125,3,142496948,good
-8.984375,-38.28125,3,195658512,good
-8.984375,-38.28125,3,207756194,good
-8.984375,-38.28125,3,152018466,good
-8.984375,-38.28125,3,16420708,good
-8.984375,-38.28125,3,187471378,bad
-8.984375,-38.28125,3,87626397,bad
-8.984375,-38.28125,3,164369639,good
-8.984375,-38.28125,3,89875725,good
-8.984375,-38.28125,3,69366650,good
-8.984375,-38.28125,3,49513311,good
-8.984375,-38.28125,3,105542967,good
-8.984375,-38.28125,3,83878663,good
-8.984375,-38.28125,3,209677508,bad
-8.984375,-38.28125,3,174718207,good
-8.984375,-38.28125,3,138322478,good
-8.984375,-38.28125,3,38177800,bad
-8.984375,-38.28125,3,75034658,bad
-8.984375,-38.28125,3,221519906,good
-8.984375,-38.28125,3,72639645,bad
-8.984375,-38.28125,3,179180871,bad
-8.984375,-38.28125,3,185727087,good
-8.984375,-38.28125,3,49668174,good
-8.984375,-38.28125,3,115939882,good
-8.984375,-38.28125,3,13186921,good
-8.984375,-38.28125,3,91917193,good
-8.984375,-38.28125,3,142758423,good
-8.984375,-38.28125,3,8660890,bad
-8.984375,-38.28125,3,112578176,bad
-8.984375,-38.28125,3,67534243,good
-8.984375,-38.28125,3,135903419,bad
-8.984375,-38.28125,3,76309473,good
-8.984375,-38.28125,3,138864787,bad
-8.984375,-38.28125,3,109908783,good
-8.984375,-38.28125,3,106641446,good
-8.984375,-38.28125,3,177435790,good
-8.984375,-38.28125,3,49622431,good
-8.984375,-38.28125,3,82491907,good
-8.984375,-38.28125,3,151202142,good
-8.984375,-38.28125,3,100335394,good
-8.984375,-38.28125,3,106626202,good
-8.984375,-38.28125,3,156388850,good
-8.984375,-38.28125,3,6765416,good
-8.984375,-38.28125,3,79810831,good
-8.984375,-38.28125,3,154493386,bad
-8.984375,-38.28125,3,159889414,good
-8.984375,-38.28125,3,150673657,good
-8.984375,-38.28125,3,145792802,good
-8.984375,-38.28125,3,141501717,good
-8.984375,-38.28125,3,116359210,good
-8.984375,-38.28125,3,203352292,good
-8.984375,-38.28125,3,180720872,good
-8.984375,-38.28125,3,141798537,good
-8.984375,-38.28125,3,114713836,good
-8.984375,-38.28125,3,23651702,bad
-8.984375,-38.28125,3,24311785,bad
-8.984375,-38.28125,3,119114464,good
-8.984375,-38.28125,3,95482406,good
-8.984375,-38.28125,3,26459977,good
-8.984375,-38.28125,3,115899514,good
-8.984375,-38.28125,3,209709172,bad
-8.984375,-38.28125,3,108126650,good
-8.984375,-38.28125,3,15585079,good
-8.984375,-38.28125,3,52867483,good
-8.984375,-38.28125,3,137437201,bad
-8.984375,-38.28125,3,64087362,good
-8.984375,-38.28125,3,107551098,bad
-8.984375,-38.28125,3,1814036,good
-8.984375,-38.28125,3,25921696,bad
-8.984375,-38.28125,3,123206445,good
-8.984375,-38.28125,3,51927108,good
-8.984375,-38.28125,3,46008737,good
-8.984375,-38.28125,3,8094072,good
-8.984375,-38.28125,3,146733806,bad
-8.984375,-38.28125,3,101000327,bad
-8.984375,-38.28125,3,93721227,good
-8.984375,-38.28125,3,48011423,good
-8.984375,-38.28125,3,88124150,good
-8.984375,-38.28125,3,95887333,good
-8.984375,-38.28125,3,168991628,good
-8.984375,-38.28125,3,51341055,good
-8.984375,-38.28125,3,119073908,bad
-8.984375,-38.28125,3,9925466,good
-8.984375,-38.28125,3,16862724,good
-8.984375,-38.28125,3,143734436,bad
-8.984375,-38.28125,3,36129728,bad
-8.984375,-38.28125,3,213649734,bad
-8.984375,-38.28125,3,209068824,good
-8.984375,-38.28125,3,173698572,bad
-8.984375,-38.28125,3,198385181,bad
-8.984375,-38.28125,3,54091750,bad
-8.984375,-38.28125,3,175980320,good
-8.984375,-38.28125,3,186201312,good
-8.984375,-38.28125,3,27111656,good
-8.984375,-38.28125,3,13983362,bad
-8.984375,-38.28125,3,52359394,good
-8.984375,-38.28125,3,110258960,good
-8.984375,-38.28125,3,32747120,good
-8.984375,-38.28125,3,222291603,good
-8.984375,-38.28125,3,39612448,good
-8.984375,-38.28125,3,157592544,good
