[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,8684223,good
-8.984375,-38.28125,3,16686634,good
-8.984375,-38.28125,3,139444131,good
-8.984375,-38.28125,3,217912696,bad
-8.984375,-38.28125,3,43907385,good
-8.984375,-38.28125,3,191490813,good
-8.984375,-38.28125,3,8765002,good
-8.984375,-38.28125,3,72742873,good
-8.984375,-38.28125,3,46663556,good
-8.984375,-38.28125,3,164427839,good
-8.984375,-38.28125,3,85519170,good
-8.984375,-38.28125,3,21026932,bad
-8.984375,-38.28125,3,27251745,good
-8.984375,-38.28125,3,109746239,bad
-8.984375,-38.28125,3,180146068,bad
-8.984375,-38.28125,3,160624644,bad
-8.984375,-38.28125,3,188166906,good
-8.984375,-38.28125,3,175210359,good
-8.984375,-38.28125,3,41580461,good
-8.984375,-38.28125,3,145975146,bad
-8.984375,-38.28125,3,98755639,good
-8.984375,-38.28125,3,34075466,good
-8.984375,-38.28125,3,73475721,good
-8.984375,-38.28125,3,25070356,good
-8.984375,-38.28125,3,159361525,bad
-8.984375,-38.28125,3,24929348,bad
-8.984375,-38.28125,3,186556184,good
-8.984375,-38.28125,3,151299549,good
-8.984375,-38.28125,3,58209387,bad
-8.984375,-38.28125,3,148139607,bad
-8.984375,-38.28125,3,189494844,good
-8.984375,-38.28125,3,171057973,good
-8.984375,-38.28125,3,45983351,good
-8.984375,-38.28125,3,19581706,good
-8.984375,-38.28125,3,20108852,good
-8.984375,-38.28125,3,165216980,bad
-8.984375,-38.28125,3,4223600,good
-8.984375,-38.28125,3,87633684,good
-8.984375,-38.28125,3,191453454,good
-8.984375,-38.28125,3,44571825,good
-8.984375,-38.28125,3,135216270,good
-8.984375,-38.28125,3,214440353,good
-8.984375,-38.28125,3,61779358,bad
-8.984375,-38.28125,3,70920156,bad
-8.984375,-38.28125,3,20015866,good
-8.984375,-38.28125,3,192742469,good
-8.984375,-38.28125,3,25067438,good
-8.984375,-38.28125,3,185463668,bad
-8.984375,-38.28125,3,32942729,good
-8.984375,-38.28125,3,78557879,good
-8.984375,-38.28125,3,7688013,good
