[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,48657916,good
-8.984375,-38.28125,3,32968029,good
-8.984375,-38.28125,3,177551410,bad
-8.984375,-38.28125,3,120480684,good
-8.984375,-38.28125,3,89807686,bad
-8.984375,-38.28125,3,64289288,good
-8.984375,-38.28125,3,53134006,bad
-8.984375,-38.28125,3,131403273,good
-8.984375,-38.28125,3,168627867,good
-8.984375,-38.28125,3,132616424,bad
-8.984375,-38.28125,3,49116747,bad
-8.984375,-38.28125,3,128787961,good
-8.984375,-38.28125,3,79315312,bad
-8.984375,-38.28125,3,123032320,good
-8.984375,-38.28125,3,71009313,good
-8.984375,-38.28125,3,52645011,good
-8.984375,-38.28125,3,68129168,good
-8.984375,-38.28125,3,185725150,bad
-8.984375,-38.28125,3,31675378,good
-8.984375,-38.28125,3,87090700,good
-8.984375,-38.28125,3,140151737,good
-8.984375,-38.28125,3,181145766,good
-8.984375,-38.28125,3,204667218,bad
-8.984375,-38.28125,3,211305466,good
-8.984375,-38.28125,3,46796910,bad
-8.984375,-38.28125,3,217722783,good
-8.984375,-38.28125,3,62963649,good
-8.984375,-38.28125,3,45373145,good
-8.984375,-38.28125,3,63725700,bad
-8.984375,-38.28125,3,53747678,good
-8.984375,-38.28125,3,197253271,good
-8.984375,-38.28125,3,98122743,bad
-8.984375,-38.28125,3,154496194,good
-8.984375,-38.28125,3,136295817,good
-8.984375,-38.28125,3,54188931,good
-8.984375,-38.28125,3,217570600,good
-8.984375,-38.28125,3,181893210,good
-8.984375,-38.28125,3,202964323,good
-8.984375,-38.28125,3,132517363,good
-8.984375,-38.28125,3,58007877,bad
-8.984375,-38.28125,3,192277755,good
-8.984375,-38.28125,3,80248630,good
-8.984375,-38.28125,3,71134276,good
-8.984375,-38.28125,3,1788566,good
-8.984375,-38.28125,3,92004555,bad
-8.984375,-38.28125,3,108822251,bad
-8.984375,-38.28125,3,59174055,good
-8.984375,-38.28125,3,207177047,good
-8.984375,-38.28125,3,195180564,good
-8.984375,-38.28125,3,108965375,good
-8.984375,-38.28125,3,144390704,good
-8.984375,-38.28125,3,92856082,good
-8.984375,-38.28125,3,159306392,good
-8.984375,-38.28125,3,153869208,good
-8.984375,-38.28125,3,141394558,bad
-8.984375,-38.28125,3,73054305,good
-8.984375,-38.28125,3,221601237,good
-8.984375,-38.28125,3,72363507,bad
-8.984375,-38.28125,3,161042523,good
-8.984375,-38.28125,3,190248088,good
-8.984375,-38.28125,3,81386639,good
-8.984375,-38.28125,3,148136099,bad
-8.984375,-38.28125,3,30824498,good
-8.984375,-38.28125,3,75518085,good
-8.984375,-38.28125,3,128152407,bad
-8.984375,-38.28125,3,152443157,good
-8.984375,-38.28125,3,134420863,bad
-8.984375,-38.28125,3,38977444,good
-8.984375,-38.28125,3,133152864,good
-8.984375,-38.28125,3,183592123,bad
-8.984375,-38.28125,3,213161155,good
-8.984375,-38.28125,3,169412824,good
-8.984375,-38.28125,3,212945455,good
-8.984375,-38.28125,3,43019826,bad
-8.984375,-38.28125,3,50962184,good
-8.984375,-38.28125,3,55522588,good
-8.984375,-38.28125,3,173744379,good
-8.984375,-38.28125,3,184212798,good
-8.984375,-38.28125,3,216529461,bad
-8.984375,-38.28125,3,117302919,bad
-8.984375,-38.28125,3,35263911,good
-8.984375,-38.28125,3,109255726,bad
-8.984375,-38.28125,3,137836256,good
-8.984375,-38.28125,3,128940508,good
-8.984375,-38.28125,3,154012241,good
-8.984375,-38.28125,3,27171552,good
-8.984375,-38.28125,3,189139598,bad
-8.984375,-38.28125,3,54019372,good
-8.984375,-38.28125,3,157941929,bad
-8.984375,-38.28125,3,69634363,good
-8.984375,-38.28125,3,143401489,good
-8.984375,-38.28125,3,91170087,bad
-8.984375,-38.28125,3,212251918,good
-8.984375,-38.28125,3,217858473,good
-8.984375,-38.28125,3,221181562,good
-8.984375,-38.28125,3,176425554,good
-8.984375,-38.28125,3,146260519,good
-8.984375,-38.28125,3,125985454,bad
-8.984375,-38.28125,3,23806159,good
-8.984375,-38.28125,3,131982806,good
-8.984375,-38.28125,3,39704785,bad
-8.984375,-38.28125,3,128193845,bad
-8.984375,-38.28125,3,40852854,good
-8.984375,-38.28125,3,131399154,good
-8.984375,-38.28125,3,21164087,good
-8.984375,-38.28125,3,66992695,good
-8.984375,-38.28125,3,174029070,bad
-8.984375,-38.28125,3,24860632,good
-8.984375,-38.28125,3,145890131,good
-8.984375,-38.28125,3,94605301,good
-8.984375,-38.28125,3,54724919,good
-8.984375,-38.28125,3,210348885,good
-8.984375,-38.28125,3,169056965,bad
-8.984375,-38.28125,3,105580444,bad
-8.984375,-38.28125,3,212644939,good
-8.984375,-38.28125,3,155379159,good
-8.984375,-38.28125,3,219591787,good
-8.984375,-38.28125,3,142986766,good
-8.984375,-38.28125,3,182946413,good
-8.984375,-38.28125,3,203530990,bad
-8.984375,-38.28125,3,141405594,good
-8.984375,-38.28125,3,1693950,good
-8.984375,-38.28125,3,35674673,good
-8.984375,-38.28125,3,207504801,good
-8.984375,-38.28125,3,185025582,good
-8.984375,-38.28125,3,23396462,good
-8.984375,-38.28125,3,128416731,bad
-8.984375,-38.28125,3,107427790,good
-8.984375,-38.28125,3,219363891,good
-8.984375,-38.28125,3,108648244,good
-8.984375,-38.28125,3,48682863,good
-8.984375,-38.28125,3,103440211,bad
-8.984375,-38.28125,3,111733021,good
