[scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
-8.984375,-38.28125,3,181764581,good
-8.984375,-38.28125,3,11610854,good
-8.984375,-38.28125,3,210698036,good
-8.984375,-38.28125,3,139711570,good
-8.984375,-38.28125,3,32397057,bad
-8.984375,-38.28125,3,137302508,good
-8.984375,-38.28125,3,53552154,bad
-8.984375,-38.28125,3,105638657,good
-8.984375,-38.28125,3,93192424,good
-8.984375,-38.28125,3,142055754,good
-8.984375,-38.28125,3,77675810,good
-8.984375,-38.28125,3,156955846,good
-8.984375,-38.28125,3,39798184,good
-8.984375,-38.28125,3,159718989,good
-8.984375,-38.28125,3,70082746,good
-8.984375,-38.28125,3,28901863,good
-8.984375,-38.28125,3,69910576,good
-8.984375,-38.28125,3,110559577,bad
-8.984375,-38.28125,3,87876912,good
-8.984375,-38.28125,3,71916769,good
-8.984375,-38.28125,3,28895448,good
-8.984375,-38.28125,3,207581178,good
-8.984375,-38.28125,3,87375670,good
-8.984375,-38.28125,3,83500895,good
-8.984375,-38.28125,3,6136601,good
-8.984375,-38.28125,3,152804202,bad
-8.984375,-38.28125,3,165786687,good
-8.984375,-38.28125,3,54124891,bad
-8.984375,-38.28125,3,19001933,bad
-8.984375,-38.28125,3,54372146,bad
-8.984375,-38.28125,3,30572538,bad
-8.984375,-38.28125,3,145610825,good
-8.984375,-38.28125,3,122301066,bad
-8.984375,-38.28125,3,104303767,good
-8.984375,-38.28125,3,196889509,good
-8.984375,-38.28125,3,19784127,bad
-8.984375,-38.28125,3,215569652,good
-8.984375,-38.28125,3,26438602,bad
-8.984375,-38.28125,3,111249744,good
-8.984375,-38.28125,3,4510412,good
-8.984375,-38.28125,3,26671320,good
-8.984375,-38.28125,3,155450243,good
-8.984375,-38.28125,3,195419638,good
-8.984375,-38.28125,3,113596482,good
-8.984375,-38.28125,3,202846778,bad
-8.984375,-38.28125,3,106317440,good
-8.984375,-38.28125,3,118192493,good
-8.984375,-38.28125,3,176708187,bad
-8.984375,-38.28125,3,80275832,good
-8.984375,-38.28125,3,153205938,good
-8.984375,-38.28125,3,134835384,bad
-8.984375,-38.28125,3,42552190,good
-8.984375,-38.28125,3,212590954,good
-8.984375,-38.28125,3,171012924,good
-8.984375,-38.28125,3,109090308,bad
-8.984375,-38.28125,3,62502858,bad
-8.984375,-38.28125,3,207955023,good
-8.984375,-38.28125,3,146364951,bad
-8.984375,-38.28125,3,154779629,good
-8.984375,-38.28125,3,196327583,bad
-8.984375,-38.28125,3,28915284,bad
-8.984375,-38.28125,3,215144103,good
-8.984375,-38.28125,3,55653758,bad
-8.984375,-38.28125,3,104765019,bad
-8.984375,-38.28125,3,51408991,good
-8.984375,-38.28125,3,37189989,good
-8.984375,-38.28125,3,36146010,good
-8.984375,-38.28125,3,168125772,bad
-8.984375,-38.28125,3,132419964,bad
-8.984375,-38.28125,3,28089585,good
-8.984375,-38.28125,3,146892046,good
-8.984375,-38.28125,3,189343595,bad
-8.984375,-38.28125,3,122962062,good
-8.984375,-38.28125,3,1866940,good
-8.984375,-38.28125,3,122003877,bad
-8.984375,-38.28125,3,128783109,bad
-8.984375,-38.28125,3,159486297,good
-8.984375,-38.28125,3,32158229,good
-8.984375,-38.28125,3,139633396,bad
-8.984375,-38.28125,3,128900938,bad
-8.984375,-38.28125,3,221348564,good
-8.984375,-38.28125,3,134235532,bad
-8.984375,-38.28125,3,132607637,good
-8.984375,-38.28125,3,99071882,good
-8.984375,-38.28125,3,114970942,good
-8.984375,-38.28125,3,145487493,good
-8.984375,-38.28125,3,49257762,good
-8.984375,-38.28125,3,769560,good
-8.984375,-38.28125,3,65735428,bad
-8.984375,-38.28125,3,24570198,good
-8.984375,-38.28125,3,6947743,good
-8.984375,-38.28125,3,125084896,bad
-8.984375,-38.28125,3,101095917,good
-8.984375,-38.28125,3,121279547,good
-8.984375,-38.28125,3,30509882,good
-8.984375,-38.28125,3,181410015,good
-8.984375,-38.28125,3,189308983,bad
-8.984375,-38.28125,3,175135990,good
-8.984375,-38.28125,3,70581807,good
-8.984375,-38.28125,3,34462623,good
-8.984375,-38.28125,3,127673998,good
-8.984375,-38.28125,3,76157253,bad
-8.984375,-38.28125,3,120594127,good
-8.984375,-38.28125,3,108293122,good
-8.984375,-38.28125,3,78682598,bad
-8.984375,-38.28125,3,197407327,good
-8.984375,-38.28125,3,45914699,bad
-8.984375,-38.28125,3,123759452,good
-8.984375,-38.28125,3,117766237,bad
-8.984375,-38.28125,3,80846705,good
-8.984375,-38.28125,3,82761861,good
-8.984375,-38.28125,3,181830142,good
-8.984375,-38.28125,3,205487901,good
-8.984375,-38.28125,3,12167290,bad
-8.984375,-38.28125,3,20744659,good
-8.984375,-38.28125,3,56158325,good
-8.984375,-38.28125,3,83558271,good
-8.984375,-38.28125,3,184541346,bad
-8.984375,-38.28125,3,201876065,good
-8.984375,-38.28125,3,112904409,good
-8.984375,-38.28125,3,27194906,bad
-8.984375,-38.28125,3,124277878,good
-8.984375,-38.28125,3,17842351,good
-8.984375,-38.28125,3,125820478,bad
-8.984375,-38.28125,3,135773683,bad
-8.984375,-38.28125,3,121126463,good
-8.984375,-38.28125,3,176214479,good
-8.984375,-38.28125,3,4326029,good
-8.984375,-38.28125,3,47023189,bad
-8.984375,-38.28125,3,117246188,bad
-8.984375,-38.28125,3,174202690,bad
-8.984375,-38.28125,3,73766030,good
-8.984375,-38.28125,3,20233563,good
-8.984375,-38.28125,3,22845219,good
-8.984375,-38.28125,3,33922915,bad
-8.984375,-38.28125,3,45939810,good
-8.984375,-38.28125,3,115456988,bad
-8.984375,-38.28125,3,76729751,good
-8.984375,-38.28125,3,125370084,good
-8.984375,-38.28125,3,30124504,good
-8.984375,-38.28125,3,54435367,good
-8.984375,-38.28125,3,166522177,bad
-8.984375,-38.28125,3,126075747,bad
-8.984375,-38.28125,3,183603511,good
-8.984375,-38.28125,3,217652839,bad
-8.984375,-38.28125,3,18247204,good
-8.984375,-38.28125,3,115117566,good
-8.984375,-38.28125,3,174079271,good
-8.984375,-38.28125,3,170152571,good
-8.984375,-38.28125,3,41123743,good
-8.984375,-38.28125,3,2354081,good
-8.984375,-38.28125,3,103266861,bad
-8.984375,-38.28125,3,166638900,bad
-8.984375,-38.28125,3,175167244,bad
-8.984375,-38.28125,3,77785008,good
-8.984375,-38.28125,3,170999660,bad
-8.984375,-38.28125,3,10552464,good
-8.984375,-38.28125,3,152882426,good
-8.984375,-38.28125,3,146476417,bad
-8.984375,-38.28125,3,158068533,bad
-8.984375,-38.28125,3,95720025,good
-8.984375,-38.28125,3,67913923,good
-8.984375,-38.28125,3,56539653,good
-8.984375,-38.28125,3,70942623,good
-8.984375,-38.28125,3,136672003,bad
-8.984375,-38.28125,3,85211230,bad
-8.984375,-38.28125,3,16520517,bad
-8.984375,-38.28125,3,6593273,good
-8.984375,-38.28125,3,207929105,bad
-8.984375,-38.28125,3,75406927,bad
-8.984375,-38.28125,3,175461645,good
-8.984375,-38.28125,3,56528123,bad
-8.984375,-38.28125,3,17223651,good
-8.984375,-38.28125,3,52904046,good
-8.984375,-38.28125,3,78884814,good
-8.984375,-38.28125,3,140586038,good
-8.984375,-38.28125,3,125085413,bad
-8.984375,-38.28125,3,201783449,good
-8.984375,-38.28125,3,134998877,good
-8.984375,-38.28125,3,36477055,bad
-8.984375,-38.28125,3,86813300,good
-8.984375,-38.28125,3,215862632,bad
-8.984375,-38.28125,3,137642187,good
-8.984375,-38.28125,3,215682782,good
-8.984375,-38.28125,3,70115118,good
-8.984375,-38.28125,3,150894731,bad
-8.984375,-38.28125,3,192379066,bad
-8.984375,-38.28125,3,194625485,bad
-8.984375,-38.28125,3,198082441,good
-8.984375,-38.28125,3,82149813,bad
-8.984375,-38.28125,3,172060931,good
-8.984375,-38.28125,3,200275632,good
-8.984375,-38.28125,3,182878552,good
-8.984375,-38.28125,3,141935206,good
-8.984375,-38.28125,3,76629629,good
-8.984375,-38.28125,3,173406459,bad
-8.984375,-38.28125,3,135482336,bad
