[isogeny,scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
1,-8.984375,-38.28125,3,73925,crash
1,-8.984375,-38.28125,3,58466,bad
1,-8.984375,-38.28125,3,53367,good
1,-8.984375,-38.28125,3,54784,bad
1,-8.984375,-38.28125,3,10505,good
1,-8.984375,-38.28125,3,77138,good
1,-8.984375,-38.28125,3,9172,good
1,-8.984375,-38.28125,3,37847,good
1,-8.984375,-38.28125,3,12467,good
1,-8.984375,-38.28125,3,4461,good
1,-8.984375,-38.28125,3,11175,good
1,-8.984375,-38.28125,3,86929,good
1,-8.984375,-38.28125,3,13963,good
1,-8.984375,-38.28125,3,68282,crash
1,-8.984375,-38.28125,3,69113,bad
1,-8.984375,-38.28125,3,47208,good
1,-8.984375,-38.28125,3,20141,good
1,-8.984375,-38.28125,3,66182,bad
1,-8.984375,-38.28125,3,63995,bad
1,-8.984375,-38.28125,3,19469,good
1,-8.984375,-38.28125,3,79226,good
1,-8.984375,-38.28125,3,8255,good
1,-8.984375,-38.28125,3,24862,good
1,-8.984375,-38.28125,3,2221,good
1,-8.984375,-38.28125,3,18402,good
1,-8.984375,-38.28125,3,44669,crash
1,-8.984375,-38.28125,3,50638,good
1,-8.984375,-38.28125,3,86273,bad
1,-8.984375,-38.28125,3,75193,bad
1,-8.984375,-38.28125,3,15827,good
1,-8.984375,-38.28125,3,39245,crash
1,-8.984375,-38.28125,3,46065,crash
1,-8.984375,-38.28125,3,42656,bad
1,-8.984375,-38.28125,3,47979,crash
1,-8.984375,-38.28125,3,386,good
1,-8.984375,-38.28125,3,84653,bad
1,-8.984375,-38.28125,3,65408,good
1,-8.984375,-38.28125,3,27536,good
1,-8.984375,-38.28125,3,7952,good
1,-8.984375,-38.28125,3,80906,good
1,-8.984375,-38.28125,3,4342,crash
1,-8.984375,-38.28125,3,76023,good
1,-8.984375,-38.28125,3,22541,crash
1,-8.984375,-38.28125,3,23305,good
1,-8.984375,-38.28125,3,44240,crash
1,-8.984375,-38.28125,3,56497,good
1,-8.984375,-38.28125,3,57872,good
1,-8.984375,-38.28125,3,15854,good
1,-8.984375,-38.28125,3,10926,crash
1,-8.984375,-38.28125,3,26275,good
1,-8.984375,-38.28125,3,79352,good
1,-8.984375,-38.28125,3,29358,good
1,-8.984375,-38.28125,3,65171,crash
1,-8.984375,-38.28125,3,62022,good
1,-8.984375,-38.28125,3,20254,crash
1,-8.984375,-38.28125,3,49950,good
1,-8.984375,-38.28125,3,15994,crash
1,-8.984375,-38.28125,3,14217,good
1,-8.984375,-38.28125,3,76119,crash
1,-8.984375,-38.28125,3,59335,bad
1,-8.984375,-38.28125,3,84924,bad
1,-8.984375,-38.28125,3,16575,good
1,-8.984375,-38.28125,3,57604,bad
1,-8.984375,-38.28125,3,67435,good
1,-8.984375,-38.28125,3,11853,good
1,-8.984375,-38.28125,3,61774,good
1,-8.984375,-38.28125,3,73907,bad
1,-8.984375,-38.28125,3,51610,crash
1,-8.984375,-38.28125,3,47292,good
1,-8.984375,-38.28125,3,59682,good
1,-8.984375,-38.28125,3,29560,good
1,-8.984375,-38.28125,3,6676,good
1,-8.984375,-38.28125,3,25888,good
1,-8.984375,-38.28125,3,6413,good
1,-8.984375,-38.28125,3,58488,bad
1,-8.984375,-38.28125,3,14601,good
1,-8.984375,-38.28125,3,14180,good
1,-8.984375,-38.28125,3,27685,good
1,-8.984375,-38.28125,3,604,good
1,-8.984375,-38.28125,3,78728,crash
1,-8.984375,-38.28125,3,80153,good
1,-8.984375,-38.28125,3,2965,bad
1,-8.984375,-38.28125,3,85880,crash
1,-8.984375,-38.28125,3,47724,good
1,-8.984375,-38.28125,3,56679,bad
1,-8.984375,-38.28125,3,69191,crash
1,-8.984375,-38.28125,3,12234,good
1,-8.984375,-38.28125,3,78670,crash
1,-8.984375,-38.28125,3,65875,good
1,-8.984375,-38.28125,3,74577,good
1,-8.984375,-38.28125,3,26304,crash
1,-8.984375,-38.28125,3,65737,good
1,-8.984375,-38.28125,3,30073,crash
1,-8.984375,-38.28125,3,42482,bad
1,-8.984375,-38.28125,3,68910,good
1,-8.984375,-38.28125,3,50347,good
1,-8.984375,-38.28125,3,68131,crash
1,-8.984375,-38.28125,3,84840,good
1,-8.984375,-38.28125,3,25714,good
1,-8.984375,-38.28125,3,877,crash
1,-8.984375,-38.28125,3,37953,good
1,-8.984375,-38.28125,3,80370,good
1,-8.984375,-38.28125,3,38861,good
1,-8.984375,-38.28125,3,10470,good
1,-8.984375,-38.28125,3,42079,good
1,-8.984375,-38.28125,3,52807,bad
1,-8.984375,-38.28125,3,29317,good
1,-8.984375,-38.28125,3,82883,good
1,-8.984375,-38.28125,3,38853,crash
1,-8.984375,-38.28125,3,10437,good
1,-8.984375,-38.28125,3,71741,good
1,-8.984375,-38.28125,3,54983,good
1,-8.984375,-38.28125,3,48399,crash
1,-8.984375,-38.28125,3,42052,crash
1,-8.984375,-38.28125,3,67670,good
1,-8.984375,-38.28125,3,39607,crash
1,-8.984375,-38.28125,3,81935,crash
1,-8.984375,-38.28125,3,46776,good
1,-8.984375,-38.28125,3,38775,good
1,-8.984375,-38.28125,3,85379,crash
1,-8.984375,-38.28125,3,14326,good
1,-8.984375,-38.28125,3,25657,crash
1,-8.984375,-38.28125,3,63598,bad
1,-8.984375,-38.28125,3,48493,good
1,-8.984375,-38.28125,3,49624,crash
1,-8.984375,-38.28125,3,76674,crash
1,-8.984375,-38.28125,3,40894,good
1,-8.984375,-38.28125,3,26903,good
1,-8.984375,-38.28125,3,38076,good
1,-8.984375,-38.28125,3,52039,good
1,-8.984375,-38.28125,3,80352,good
1,-8.984375,-38.28125,3,50263,crash
1,-8.984375,-38.28125,3,89698,good
1,-8.984375,-38.28125,3,68637,good
1,-8.984375,-38.28125,3,46634,good
1,-8.984375,-38.28125,3,88608,crash
1,-8.984375,-38.28125,3,79291,good
1,-8.984375,-38.28125,3,76695,good
1,-8.984375,-38.28125,3,47473,crash
1,-8.984375,-38.28125,3,88224,good
1,-8.984375,-38.28125,3,56034,bad
1,-8.984375,-38.28125,3,25675,good
1,-8.984375,-38.28125,3,64218,bad
1,-8.984375,-38.28125,3,69329,bad
1,-8.984375,-38.28125,3,66496,bad
1,-8.984375,-38.28125,3,10746,good
1,-8.984375,-38.28125,3,35239,crash
1,-8.984375,-38.28125,3,21424,crash
1,-8.984375,-38.28125,3,8996,good
1,-8.984375,-38.28125,3,65306,good
1,-8.984375,-38.28125,3,35506,crash
1,-8.984375,-38.28125,3,55016,crash
1,-8.984375,-38.28125,3,15341,crash
1,-8.984375,-38.28125,3,81862,bad
1,-8.984375,-38.28125,3,35907,good
1,-8.984375,-38.28125,3,38227,crash
1,-8.984375,-38.28125,3,35927,good
1,-8.984375,-38.28125,3,66092,bad
1,-8.984375,-38.28125,3,35207,good
1,-8.984375,-38.28125,3,36351,good
1,-8.984375,-38.28125,3,82861,good
1,-8.984375,-38.28125,3,53976,good
1,-8.984375,-38.28125,3,32053,good
1,-8.984375,-38.28125,3,47365,good
1,-8.984375,-38.28125,3,32215,good
1,-8.984375,-38.28125,3,32508,crash
1,-8.984375,-38.28125,3,66155,bad
1,-8.984375,-38.28125,3,60023,bad
1,-8.984375,-38.28125,3,32755,good
1,-8.984375,-38.28125,3,30702,good
1,-8.984375,-38.28125,3,78198,good
1,-8.984375,-38.28125,3,68846,good
1,-8.984375,-38.28125,3,25610,good
1,-8.984375,-38.28125,3,48227,bad
1,-8.984375,-38.28125,3,65097,good
1,-8.984375,-38.28125,3,13861,crash
1,-8.984375,-38.28125,3,14632,good
1,-8.984375,-38.28125,3,50849,good
1,-8.984375,-38.28125,3,11040,crash
1,-8.984375,-38.28125,3,85812,bad
1,-8.984375,-38.28125,3,22376,good
1,-8.984375,-38.28125,3,74285,good
1,-8.984375,-38.28125,3,56044,crash
1,-8.984375,-38.28125,3,5917,good
1,-8.984375,-38.28125,3,17932,good
1,-8.984375,-38.28125,3,2896,crash
1,-8.984375,-38.28125,3,79992,good
1,-8.984375,-38.28125,3,25067,crash
1,-8.984375,-38.28125,3,89790,good
1,-8.984375,-38.28125,3,34687,good
1,-8.984375,-38.28125,3,11410,crash
1,-8.984375,-38.28125,3,12509,good
1,-8.984375,-38.28125,3,60646,crash
1,-8.984375,-38.28125,3,60259,bad
1,-8.984375,-38.28125,3,87716,good
1,-8.984375,-38.28125,3,36994,good
1,-8.984375,-38.28125,3,74202,good
1,-8.984375,-38.28125,3,12151,crash
1,-8.984375,-38.28125,3,16560,good
1,-8.984375,-38.28125,3,79573,crash
1,-8.984375,-38.28125,3,46868,bad
1,-8.984375,-38.28125,3,85552,bad
1,-8.984375,-38.28125,3,8648,good
1,-8.984375,-38.28125,3,41933,crash
1,-8.984375,-38.28125,3,5074,good
1,-8.984375,-38.28125,3,11005,crash
1,-8.984375,-38.28125,3,17998,good
1,-8.984375,-38.28125,3,85675,good
1,-8.984375,-38.28125,3,48006,good
1,-8.984375,-38.28125,3,9828,good
1,-8.984375,-38.28125,3,30243,good
1,-8.984375,-38.28125,3,4858,bad
1,-8.984375,-38.28125,3,78609,crash
1,-8.984375,-38.28125,3,41851,crash
1,-8.984375,-38.28125,3,29142,good
1,-8.984375,-38.28125,3,38876,good
1,-8.984375,-38.28125,3,46858,bad
1,-8.984375,-38.28125,3,42834,bad
1,-8.984375,-38.28125,3,8666,good
1,-8.984375,-38.28125,3,68165,good
1,-8.984375,-38.28125,3,14942,good
1,-8.984375,-38.28125,3,79893,good
1,-8.984375,-38.28125,3,45620,crash
1,-8.984375,-38.28125,3,56959,good
1,-8.984375,-38.28125,3,20938,good
1,-8.984375,-38.28125,3,20590,good
1,-8.984375,-38.28125,3,33413,good
1,-8.984375,-38.28125,3,51026,crash
1,-8.984375,-38.28125,3,19499,good
1,-8.984375,-38.28125,3,56522,good
1,-8.984375,-38.28125,3,8537,good
1,-8.984375,-38.28125,3,13078,good
1,-8.984375,-38.28125,3,70054,crash
1,-8.984375,-38.28125,3,29178,good
1,-8.984375,-38.28125,3,10767,good
1,-8.984375,-38.28125,3,38425,good
1,-8.984375,-38.28125,3,23159,good
1,-8.984375,-38.28125,3,44166,crash
1,-8.984375,-38.28125,3,26074,good
1,-8.984375,-38.28125,3,14289,good
1,-8.984375,-38.28125,3,6669,good
1,-8.984375,-38.28125,3,7495,crash
1,-8.984375,-38.28125,3,72857,crash
1,-8.984375,-38.28125,3,23290,good
1,-8.984375,-38.28125,3,22379,good
1,-8.984375,-38.28125,3,73332,bad
1,-8.984375,-38.28125,3,83834,good
1,-8.984375,-38.28125,3,42830,bad
1,-8.984375,-38.28125,3,38720,crash
1,-8.984375,-38.28125,3,31753,crash
1,-8.984375,-38.28125,3,65589,good
1,-8.984375,-38.28125,3,62770,good
1,-8.984375,-38.28125,3,14544,good
1,-8.984375,-38.28125,3,73773,good
1,-8.984375,-38.28125,3,10876,good
1,-8.984375,-38.28125,3,18022,good
1,-8.984375,-38.28125,3,17388,good
1,-8.984375,-38.28125,3,29543,crash
1,-8.984375,-38.28125,3,42840,bad
1,-8.984375,-38.28125,3,28579,good
1,-8.984375,-38.28125,3,53455,good
1,-8.984375,-38.28125,3,22794,good
1,-8.984375,-38.28125,3,22147,crash
1,-8.984375,-38.28125,3,17699,good
1,-8.984375,-38.28125,3,57727,good
1,-8.984375,-38.28125,3,7976,crash
1,-8.984375,-38.28125,3,58768,good
1,-8.984375,-38.28125,3,76751,crash
1,-8.984375,-38.28125,3,87536,good
1,-8.984375,-38.28125,3,80448,good
1,-8.984375,-38.28125,3,37663,crash
1,-8.984375,-38.28125,3,54374,good
1,-8.984375,-38.28125,3,57223,bad
1,-8.984375,-38.28125,3,75805,good
1,-8.984375,-38.28125,3,89988,good
1,-8.984375,-38.28125,3,48765,good
1,-8.984375,-38.28125,3,73923,crash
1,-8.984375,-38.28125,3,64177,bad
1,-8.984375,-38.28125,3,48045,good
1,-8.984375,-38.28125,3,69205,bad
1,-8.984375,-38.28125,3,24572,good
1,-8.984375,-38.28125,3,40478,good
1,-8.984375,-38.28125,3,34880,good
1,-8.984375,-38.28125,3,89146,good
1,-8.984375,-38.28125,3,62374,bad
1,-8.984375,-38.28125,3,16763,crash
1,-8.984375,-38.28125,3,36291,crash
1,-8.984375,-38.28125,3,65529,good
1,-8.984375,-38.28125,3,83267,good
1,-8.984375,-38.28125,3,66399,crash
1,-8.984375,-38.28125,3,69949,crash
1,-8.984375,-38.28125,3,67091,bad
1,-8.984375,-38.28125,3,37899,good
1,-8.984375,-38.28125,3,28508,crash
1,-8.984375,-38.28125,3,74517,good
1,-8.984375,-38.28125,3,69011,bad
1,-8.984375,-38.28125,3,51205,crash
1,-8.984375,-38.28125,3,17667,crash
1,-8.984375,-38.28125,3,64063,bad
1,-8.984375,-38.28125,3,84861,good
1,-8.984375,-38.28125,3,62371,crash
1,-8.984375,-38.28125,3,16288,crash
1,-8.984375,-38.28125,3,38169,good
1,-8.984375,-38.28125,3,51653,crash
1,-8.984375,-38.28125,3,4202,crash
1,-8.984375,-38.28125,3,4582,good
1,-8.984375,-38.28125,3,48692,bad
1,-8.984375,-38.28125,3,66402,good
1,-8.984375,-38.28125,3,38809,good
1,-8.984375,-38.28125,3,45488,bad
1,-8.984375,-38.28125,3,49164,good
1,-8.984375,-38.28125,3,3624,crash
1,-8.984375,-38.28125,3,81453,crash
1,-8.984375,-38.28125,3,18773,good
1,-8.984375,-38.28125,3,1898,bad
1,-8.984375,-38.28125,3,10448,good
1,-8.984375,-38.28125,3,24203,good
1,-8.984375,-38.28125,3,58841,good
1,-8.984375,-38.28125,3,76011,crash
1,-8.984375,-38.28125,3,16700,crash
1,-8.984375,-38.28125,3,55775,good
1,-8.984375,-38.28125,3,73938,bad
1,-8.984375,-38.28125,3,82613,bad
1,-8.984375,-38.28125,3,75852,good
1,-8.984375,-38.28125,3,14162,good
1,-8.984375,-38.28125,3,48853,bad
1,-8.984375,-38.28125,3,65847,good
1,-8.984375,-38.28125,3,5191,crash
1,-8.984375,-38.28125,3,78807,good
1,-8.984375,-38.28125,3,85974,crash
1,-8.984375,-38.28125,3,48329,good
1,-8.984375,-38.28125,3,46942,good
1,-8.984375,-38.28125,3,13931,good
1,-8.984375,-38.28125,3,41917,crash
1,-8.984375,-38.28125,3,85224,good
1,-8.984375,-38.28125,3,13386,good
1,-8.984375,-38.28125,3,62477,good
1,-8.984375,-38.28125,3,22249,good
1,-8.984375,-38.28125,3,84696,bad
1,-8.984375,-38.28125,3,30903,good
1,-8.984375,-38.28125,3,62499,bad
1,-8.984375,-38.28125,3,47866,good
1,-8.984375,-38.28125,3,75549,good
1,-8.984375,-38.28125,3,45388,good
1,-8.984375,-38.28125,3,48726,bad
1,-8.984375,-38.28125,3,56300,crash
1,-8.984375,-38.28125,3,49141,good
1,-8.984375,-38.28125,3,82404,good
1,-8.984375,-38.28125,3,87850,bad
1,-8.984375,-38.28125,3,5057,good
1,-8.984375,-38.28125,3,18442,good
1,-8.984375,-38.28125,3,86902,crash
1,-8.984375,-38.28125,3,85290,crash
1,-8.984375,-38.28125,3,41043,good
1,-8.984375,-38.28125,3,7989,good
1,-8.984375,-38.28125,3,4254,good
1,-8.984375,-38.28125,3,30490,crash
1,-8.984375,-38.28125,3,66837,good
1,-8.984375,-38.28125,3,47251,bad
1,-8.984375,-38.28125,3,63386,bad
1,-8.984375,-38.28125,3,48028,bad
1,-8.984375,-38.28125,3,62391,good
1,-8.984375,-38.28125,3,73597,bad
1,-8.984375,-38.28125,3,22693,crash
1,-8.984375,-38.28125,3,39549,crash
1,-8.984375,-38.28125,3,18284,crash
1,-8.984375,-38.28125,3,84809,bad
1,-8.984375,-38.28125,3,34926,good
1,-8.984375,-38.28125,3,2981,good
1,-8.984375,-38.28125,3,57788,crash
1,-8.984375,-38.28125,3,37725,good
1,-8.984375,-38.28125,3,76554,good
1,-8.984375,-38.28125,3,89717,crash
1,-8.984375,-38.28125,3,34184,good
1,-8.984375,-38.28125,3,59546,bad
1,-8.984375,-38.28125,3,38858,good
1,-8.984375,-38.28125,3,37957,good
1,-8.984375,-38.28125,3,52834,bad
1,-8.984375,-38.28125,3,65171,crash
1,-8.984375,-38.28125,3,58607,bad
1,-8.984375,-38.28125,3,86055,crash
1,-8.984375,-38.28125,3,82471,good
1,-8.984375,-38.28125,3,11678,good
1,-8.984375,-38.28125,3,65437,good
1,-8.984375,-38.28125,3,85703,crash
1,-8.984375,-38.28125,3,57513,good
1,-8.984375,-38.28125,3,44699,bad
1,-8.984375,-38.28125,3,17802,crash
1,-8.984375,-38.28125,3,75811,good
1,-8.984375,-38.28125,3,14177,crash
1,-8.984375,-38.28125,3,47366,bad
1,-8.984375,-38.28125,3,78704,good
1,-8.984375,-38.28125,3,87418,bad
1,-8.984375,-38.28125,3,59826,crash
1,-8.984375,-38.28125,3,47414,good
1,-8.984375,-38.28125,3,61608,bad
1,-8.984375,-38.28125,3,75096,crash
1,-8.984375,-38.28125,3,50283,good
1,-8.984375,-38.28125,3,26634,good
1,-8.984375,-38.28125,3,71648,good
1,-8.984375,-38.28125,3,68589,good
1,-8.984375,-38.28125,3,77344,good
1,-8.984375,-38.28125,3,22773,good
1,-8.984375,-38.28125,3,19151,good
1,-8.984375,-38.28125,3,66091,bad
1,-8.984375,-38.28125,3,4522,bad
1,-8.984375,-38.28125,3,11599,good
1,-8.984375,-38.28125,3,71854,crash
1,-8.984375,-38.28125,3,87197,good
1,-8.984375,-38.28125,3,40816,crash
1,-8.984375,-38.28125,3,28529,good
1,-8.984375,-38.28125,3,19313,good
1,-8.984375,-38.28125,3,83366,bad
1,-8.984375,-38.28125,3,52532,good
1,-8.984375,-38.28125,3,33217,good
1,-8.984375,-38.28125,3,25861,good
1,-8.984375,-38.28125,3,15162,crash
1,-8.984375,-38.28125,3,1830,bad
1,-8.984375,-38.28125,3,4797,crash
1,-8.984375,-38.28125,3,58079,bad
1,-8.984375,-38.28125,3,27766,good
1,-8.984375,-38.28125,3,41473,bad
1,-8.984375,-38.28125,3,41196,good
1,-8.984375,-38.28125,3,3658,good
1,-8.984375,-38.28125,3,720,good
1,-8.984375,-38.28125,3,2178,good
1,-8.984375,-38.28125,3,16797,good
1,-8.984375,-38.28125,3,75484,crash
1,-8.984375,-38.28125,3,39638,good
1,-8.984375,-38.28125,3,83965,good
1,-8.984375,-38.28125,3,40711,good
1,-8.984375,-38.28125,3,1448,crash
1,-8.984375,-38.28125,3,5793,good
1,-8.984375,-38.28125,3,27973,good
1,-8.984375,-38.28125,3,43132,good
1,-8.984375,-38.28125,3,41516,bad
1,-8.984375,-38.28125,3,12252,good
1,-8.984375,-38.28125,3,54330,good
1,-8.984375,-38.28125,3,30739,good
1,-8.984375,-38.28125,3,60,good
1,-8.984375,-38.28125,3,89331,good
1,-8.984375,-38.28125,3,12563,good
1,-8.984375,-38.28125,3,67670,good
1,-8.984375,-38.28125,3,66975,good
1,-8.984375,-38.28125,3,26549,crash
1,-8.984375,-38.28125,3,63116,good
1,-8.984375,-38.28125,3,55261,good
1,-8.984375,-38.28125,3,14666,good
1,-8.984375,-38.28125,3,55722,bad
1,-8.984375,-38.28125,3,66401,crash
1,-8.984375,-38.28125,3,19368,crash
1,-8.984375,-38.28125,3,9771,good
1,-8.984375,-38.28125,3,19126,good
1,-8.984375,-38.28125,3,86234,crash
1,-8.984375,-38.28125,3,87164,bad
1,-8.984375,-38.28125,3,45381,good
1,-8.984375,-38.28125,3,78283,good
1,-8.984375,-38.28125,3,57183,good
1,-8.984375,-38.28125,3,86095,good
1,-8.984375,-38.28125,3,6533,good
1,-8.984375,-38.28125,3,33163,good
1,-8.984375,-38.28125,3,53714,good
1,-8.984375,-38.28125,3,86976,good
1,-8.984375,-38.28125,3,26102,good
1,-8.984375,-38.28125,3,3640,good
1,-8.984375,-38.28125,3,37319,good
1,-8.984375,-38.28125,3,8423,crash
1,-8.984375,-38.28125,3,63997,bad
1,-8.984375,-38.28125,3,41298,crash
1,-8.984375,-38.28125,3,21140,good
1,-8.984375,-38.28125,3,29563,good
1,-8.984375,-38.28125,3,7236,good
1,-8.984375,-38.28125,3,52020,bad
1,-8.984375,-38.28125,3,40538,good
1,-8.984375,-38.28125,3,34487,good
1,-8.984375,-38.28125,3,40338,crash
1,-8.984375,-38.28125,3,68461,bad
1,-8.984375,-38.28125,3,36271,good
1,-8.984375,-38.28125,3,79024,good
1,-8.984375,-38.28125,3,2827,good
1,-8.984375,-38.28125,3,53222,good
1,-8.984375,-38.28125,3,27322,good
1,-8.984375,-38.28125,3,27654,good
1,-8.984375,-38.28125,3,24770,good
1,-8.984375,-38.28125,3,14668,good
1,-8.984375,-38.28125,3,85887,crash
1,-8.984375,-38.28125,3,64795,good
1,-8.984375,-38.28125,3,20434,good
1,-8.984375,-38.28125,3,41221,good
1,-8.984375,-38.28125,3,31311,good
1,-8.984375,-38.28125,3,85659,good
1,-8.984375,-38.28125,3,10794,good
1,-8.984375,-38.28125,3,57001,good
1,-8.984375,-38.28125,3,45338,good
1,-8.984375,-38.28125,3,66329,good
1,-8.984375,-38.28125,3,72021,good
1,-8.984375,-38.28125,3,89633,bad
1,-8.984375,-38.28125,3,65310,good
1,-8.984375,-38.28125,3,60701,good
1,-8.984375,-38.28125,3,80312,good
1,-8.984375,-38.28125,3,47812,good
1,-8.984375,-38.28125,3,80948,good
1,-8.984375,-38.28125,3,17935,good
1,-8.984375,-38.28125,3,80843,crash
1,-8.984375,-38.28125,3,21716,good
1,-8.984375,-38.28125,3,61459,good
1,-8.984375,-38.28125,3,12684,good
1,-8.984375,-38.28125,3,28993,good
1,-8.984375,-38.28125,3,67995,good
1,-8.984375,-38.28125,3,44148,crash
1,-8.984375,-38.28125,3,80002,crash
1,-8.984375,-38.28125,3,21195,good
1,-8.984375,-38.28125,3,72781,bad
1,-8.984375,-38.28125,3,31450,good
1,-8.984375,-38.28125,3,28949,good
1,-8.984375,-38.28125,3,55792,crash
1,-8.984375,-38.28125,3,88630,crash
1,-8.984375,-38.28125,3,78301,good
1,-8.984375,-38.28125,3,26342,crash
1,-8.984375,-38.28125,3,44274,good
1,-8.984375,-38.28125,3,16831,crash
1,-8.984375,-38.28125,3,73837,good
1,-8.984375,-38.28125,3,34944,crash
1,-8.984375,-38.28125,3,9451,good
1,-8.984375,-38.28125,3,58266,crash
1,-8.984375,-38.28125,3,42376,crash
1,-8.984375,-38.28125,3,74895,good
