[isogeny,scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
1,-8.984375,-38.28125,3,68144,good
1,-8.984375,-38.28125,3,57742,good
1,-8.984375,-38.28125,3,25566,good
1,-8.984375,-38.28125,3,75141,good
1,-8.984375,-38.28125,3,51523,crash
1,-8.984375,-38.28125,3,81344,good
1,-8.984375,-38.28125,3,7108,good
1,-8.984375,-38.28125,3,71711,good
1,-8.984375,-38.28125,3,6809,good
1,-8.984375,-38.28125,3,15122,good
1,-8.984375,-38.28125,3,80390,crash
1,-8.984375,-38.28125,3,17979,crash
1,-8.984375,-38.28125,3,69973,good
1,-8.984375,-38.28125,3,48595,crash
1,-8.984375,-38.28125,3,69940,good
1,-8.984375,-38.28125,3,51977,good
1,-8.984375,-38.28125,3,39258,good
1,-8.984375,-38.28125,3,19531,good
1,-8.984375,-38.28125,3,71497,good
1,-8.984375,-38.28125,3,39041,good
1,-8.984375,-38.28125,3,34180,good
1,-8.984375,-38.28125,3,11389,crash
1,-8.984375,-38.28125,3,48848,good
1,-8.984375,-38.28125,3,6827,good
1,-8.984375,-38.28125,3,3986,crash
1,-8.984375,-38.28125,3,21894,crash
1,-8.984375,-38.28125,3,2043,good
1,-8.984375,-38.28125,3,14045,crash
1,-8.984375,-38.28125,3,68697,good
1,-8.984375,-38.28125,3,35558,crash
1,-8.984375,-38.28125,3,11919,good
1,-8.984375,-38.28125,3,43732,good
1,-8.984375,-38.28125,3,82233,good
1,-8.984375,-38.28125,3,55621,good
1,-8.984375,-38.28125,3,21043,crash
1,-8.984375,-38.28125,3,81545,good
1,-8.984375,-38.28125,3,88378,good
1,-8.984375,-38.28125,3,38068,good
1,-8.984375,-38.28125,3,5347,good
1,-8.984375,-38.28125,3,14342,good
1,-8.984375,-38.28125,3,12409,crash
1,-8.984375,-38.28125,3,40431,good
1,-8.984375,-38.28125,3,53184,crash
1,-8.984375,-38.28125,3,50816,good
1,-8.984375,-38.28125,3,61765,good
1,-8.984375,-38.28125,3,51131,good
1,-8.984375,-38.28125,3,35096,good
1,-8.984375,-38.28125,3,19773,crash
1,-8.984375,-38.28125,3,19595,crash
1,-8.984375,-38.28125,3,59007,good
1,-8.984375,-38.28125,3,39443,good
1,-8.984375,-38.28125,3,482,crash
1,-8.984375,-38.28125,3,68988,crash
1,-8.984375,-38.28125,3,3836,crash
1,-8.984375,-38.28125,3,69758,crash
1,-8.984375,-38.28125,3,33951,crash
1,-8.984375,-38.28125,3,36210,good
1,-8.984375,-38.28125,3,43510,good
1,-8.984375,-38.28125,3,29671,good
1,-8.984375,-38.28125,3,32415,good
1,-8.984375,-38.28125,3,49150,good
1,-8.984375,-38.28125,3,54545,crash
1,-8.984375,-38.28125,3,20524,crash
1,-8.984375,-38.28125,3,63446,good
1,-8.984375,-38.28125,3,53633,good
1,-8.984375,-38.28125,3,34270,good
1,-8.984375,-38.28125,3,20326,good
1,-8.984375,-38.28125,3,60434,good
