[isogeny,scope.glitch.width,scope.glitch.offset,scope.glitch.repeat,scope.glitch.ext_offset,good/bad/crash]
1,-8.984375,-38.28125,3,52714,good
1,-8.984375,-38.28125,3,26054,good
1,-8.984375,-38.28125,3,75293,good
1,-8.984375,-38.28125,3,2408,good
1,-8.984375,-38.28125,3,49669,good
1,-8.984375,-38.28125,3,79659,crash
1,-8.984375,-38.28125,3,43085,good
1,-8.984375,-38.28125,3,81,good
1,-8.984375,-38.28125,3,56830,crash
1,-8.984375,-38.28125,3,14642,good
1,-8.984375,-38.28125,3,27975,crash
1,-8.984375,-38.28125,3,29060,good
1,-8.984375,-38.28125,3,58198,good
1,-8.984375,-38.28125,3,35342,good
1,-8.984375,-38.28125,3,42561,good
1,-8.984375,-38.28125,3,11642,good
1,-8.984375,-38.28125,3,40260,crash
1,-8.984375,-38.28125,3,82512,good
1,-8.984375,-38.28125,3,37341,good
1,-8.984375,-38.28125,3,13510,good
1,-8.984375,-38.28125,3,67831,good
1,-8.984375,-38.28125,3,7231,good
1,-8.984375,-38.28125,3,3329,good
1,-8.984375,-38.28125,3,49989,good
1,-8.984375,-38.28125,3,73458,crash
1,-8.984375,-38.28125,3,56183,crash
1,-8.984375,-38.28125,3,65187,good
1,-8.984375,-38.28125,3,45362,crash
1,-8.984375,-38.28125,3,32541,good
1,-8.984375,-38.28125,3,74191,crash
1,-8.984375,-38.28125,3,8688,good
1,-8.984375,-38.28125,3,55707,crash
1,-8.984375,-38.28125,3,84916,bad
1,-8.984375,-38.28125,3,30272,crash
1,-8.984375,-38.28125,3,12554,crash
1,-8.984375,-38.28125,3,52548,crash
1,-8.984375,-38.28125,3,66831,crash
1,-8.984375,-38.28125,3,48886,crash
1,-8.984375,-38.28125,3,73462,crash
1,-8.984375,-38.28125,3,48413,good
1,-8.984375,-38.28125,3,18237,crash
1,-8.984375,-38.28125,3,87492,crash
1,-8.984375,-38.28125,3,38050,crash
1,-8.984375,-38.28125,3,22422,good
1,-8.984375,-38.28125,3,33937,good
1,-8.984375,-38.28125,3,3851,crash
1,-8.984375,-38.28125,3,6620,good
1,-8.984375,-38.28125,3,22644,good
1,-8.984375,-38.28125,3,34467,good
1,-8.984375,-38.28125,3,21524,good
1,-8.984375,-38.28125,3,15764,good
1,-8.984375,-38.28125,3,79503,good
1,-8.984375,-38.28125,3,19441,crash
1,-8.984375,-38.28125,3,1557,crash
1,-8.984375,-38.28125,3,6400,good
1,-8.984375,-38.28125,3,7984,good
1,-8.984375,-38.28125,3,59040,good
1,-8.984375,-38.28125,3,27342,crash
1,-8.984375,-38.28125,3,50972,crash
1,-8.984375,-38.28125,3,38567,good
1,-8.984375,-38.28125,3,80157,good
1,-8.984375,-38.28125,3,1940,good
1,-8.984375,-38.28125,3,46470,good
1,-8.984375,-38.28125,3,37357,good
1,-8.984375,-38.28125,3,18435,good
1,-8.984375,-38.28125,3,63035,crash
1,-8.984375,-38.28125,3,73654,good
1,-8.984375,-38.28125,3,36403,crash
1,-8.984375,-38.28125,3,17997,crash
1,-8.984375,-38.28125,3,11350,crash
1,-8.984375,-38.28125,3,72871,crash
1,-8.984375,-38.28125,3,38799,good
1,-8.984375,-38.28125,3,15458,crash
1,-8.984375,-38.28125,3,8598,good
1,-8.984375,-38.28125,3,55041,good
1,-8.984375,-38.28125,3,59166,crash
1,-8.984375,-38.28125,3,18681,crash
1,-8.984375,-38.28125,3,73653,good
1,-8.984375,-38.28125,3,50201,good
1,-8.984375,-38.28125,3,77094,crash
1,-8.984375,-38.28125,3,22162,crash
1,-8.984375,-38.28125,3,86926,good
1,-8.984375,-38.28125,3,35935,crash
1,-8.984375,-38.28125,3,78288,crash
1,-8.984375,-38.28125,3,79755,bad
1,-8.984375,-38.28125,3,64807,good
1,-8.984375,-38.28125,3,45728,good
1,-8.984375,-38.28125,3,13006,good
1,-8.984375,-38.28125,3,6352,good
1,-8.984375,-38.28125,3,36288,crash
1,-8.984375,-38.28125,3,69316,good
1,-8.984375,-38.28125,3,16823,good
1,-8.984375,-38.28125,3,22719,crash
1,-8.984375,-38.28125,3,82534,good
1,-8.984375,-38.28125,3,11046,good
1,-8.984375,-38.28125,3,21264,good
1,-8.984375,-38.28125,3,29152,good
1,-8.984375,-38.28125,3,1706,good
1,-8.984375,-38.28125,3,26594,good
1,-8.984375,-38.28125,3,23050,crash
1,-8.984375,-38.28125,3,62081,good
1,-8.984375,-38.28125,3,59861,good
1,-8.984375,-38.28125,3,77533,good
1,-8.984375,-38.28125,3,73302,good
1,-8.984375,-38.28125,3,71501,crash
1,-8.984375,-38.28125,3,50894,good
1,-8.984375,-38.28125,3,10905,crash
1,-8.984375,-38.28125,3,22682,crash
1,-8.984375,-38.28125,3,71909,crash
1,-8.984375,-38.28125,3,63185,good
1,-8.984375,-38.28125,3,77717,crash
1,-8.984375,-38.28125,3,34399,good
1,-8.984375,-38.28125,3,70180,good
1,-8.984375,-38.28125,3,8728,good
1,-8.984375,-38.28125,3,85337,good
1,-8.984375,-38.28125,3,3772,crash
1,-8.984375,-38.28125,3,76156,good
1,-8.984375,-38.28125,3,76712,good
1,-8.984375,-38.28125,3,57115,good
1,-8.984375,-38.28125,3,71350,crash
1,-8.984375,-38.28125,3,40470,good
1,-8.984375,-38.28125,3,68616,crash
1,-8.984375,-38.28125,3,69074,good
1,-8.984375,-38.28125,3,70402,crash
1,-8.984375,-38.28125,3,84098,crash
1,-8.984375,-38.28125,3,8596,good
1,-8.984375,-38.28125,3,84255,bad
1,-8.984375,-38.28125,3,75219,crash
1,-8.984375,-38.28125,3,71061,good
1,-8.984375,-38.28125,3,39364,good
1,-8.984375,-38.28125,3,8431,good
1,-8.984375,-38.28125,3,29399,good
1,-8.984375,-38.28125,3,18017,crash
1,-8.984375,-38.28125,3,13528,crash
1,-8.984375,-38.28125,3,13058,good
1,-8.984375,-38.28125,3,64444,crash
1,-8.984375,-38.28125,3,59446,good
1,-8.984375,-38.28125,3,7923,good
1,-8.984375,-38.28125,3,64254,good
1,-8.984375,-38.28125,3,83462,good
1,-8.984375,-38.28125,3,6941,good
1,-8.984375,-38.28125,3,88971,bad
1,-8.984375,-38.28125,3,79026,good
1,-8.984375,-38.28125,3,3828,crash
1,-8.984375,-38.28125,3,48909,good
1,-8.984375,-38.28125,3,31935,crash
1,-8.984375,-38.28125,3,60116,good
1,-8.984375,-38.28125,3,30292,crash
1,-8.984375,-38.28125,3,48658,good
1,-8.984375,-38.28125,3,75128,good
1,-8.984375,-38.28125,3,81919,good
1,-8.984375,-38.28125,3,65002,good
1,-8.984375,-38.28125,3,31865,crash
1,-8.984375,-38.28125,3,4719,good
1,-8.984375,-38.28125,3,81586,good
1,-8.984375,-38.28125,3,78245,crash
1,-8.984375,-38.28125,3,11093,good
1,-8.984375,-38.28125,3,80384,good
1,-8.984375,-38.28125,3,6149,crash
1,-8.984375,-38.28125,3,88875,good
1,-8.984375,-38.28125,3,53709,good
1,-8.984375,-38.28125,3,53304,good
1,-8.984375,-38.28125,3,77144,good
1,-8.984375,-38.28125,3,9040,crash
1,-8.984375,-38.28125,3,10583,good
1,-8.984375,-38.28125,3,24785,good
1,-8.984375,-38.28125,3,4471,good
1,-8.984375,-38.28125,3,79707,bad
1,-8.984375,-38.28125,3,23766,crash
1,-8.984375,-38.28125,3,11065,good
1,-8.984375,-38.28125,3,8504,crash
1,-8.984375,-38.28125,3,3915,good
1,-8.984375,-38.28125,3,46504,good
1,-8.984375,-38.28125,3,81868,good
1,-8.984375,-38.28125,3,61636,crash
1,-8.984375,-38.28125,3,71699,good
1,-8.984375,-38.28125,3,70199,good
1,-8.984375,-38.28125,3,62211,crash
1,-8.984375,-38.28125,3,3405,good
1,-8.984375,-38.28125,3,9872,crash
1,-8.984375,-38.28125,3,43756,good
1,-8.984375,-38.28125,3,11089,good
1,-8.984375,-38.28125,3,42137,crash
1,-8.984375,-38.28125,3,1124,good
1,-8.984375,-38.28125,3,60798,good
1,-8.984375,-38.28125,3,58872,good
1,-8.984375,-38.28125,3,77365,crash
1,-8.984375,-38.28125,3,19475,good
1,-8.984375,-38.28125,3,50606,crash
1,-8.984375,-38.28125,3,62684,crash
1,-8.984375,-38.28125,3,18076,good
1,-8.984375,-38.28125,3,13925,crash
1,-8.984375,-38.28125,3,45714,good
1,-8.984375,-38.28125,3,87981,bad
1,-8.984375,-38.28125,3,30320,good
1,-8.984375,-38.28125,3,59177,good
1,-8.984375,-38.28125,3,16961,good
1,-8.984375,-38.28125,3,25188,good
1,-8.984375,-38.28125,3,28988,crash
1,-8.984375,-38.28125,3,14258,crash
1,-8.984375,-38.28125,3,14498,good
1,-8.984375,-38.28125,3,6912,good
1,-8.984375,-38.28125,3,15741,good
1,-8.984375,-38.28125,3,9783,good
1,-8.984375,-38.28125,3,84584,bad
1,-8.984375,-38.28125,3,10821,crash
1,-8.984375,-38.28125,3,48815,good
1,-8.984375,-38.28125,3,13582,crash
1,-8.984375,-38.28125,3,3075,good
1,-8.984375,-38.28125,3,61278,good
1,-8.984375,-38.28125,3,82124,good
1,-8.984375,-38.28125,3,68422,crash
1,-8.984375,-38.28125,3,26304,good
1,-8.984375,-38.28125,3,48430,crash
1,-8.984375,-38.28125,3,83194,bad
1,-8.984375,-38.28125,3,10635,good
1,-8.984375,-38.28125,3,30954,good
1,-8.984375,-38.28125,3,718,crash
1,-8.984375,-38.28125,3,33603,crash
1,-8.984375,-38.28125,3,67873,good
1,-8.984375,-38.28125,3,89494,crash
1,-8.984375,-38.28125,3,25869,crash
1,-8.984375,-38.28125,3,2030,good
1,-8.984375,-38.28125,3,57575,crash
1,-8.984375,-38.28125,3,33196,crash
1,-8.984375,-38.28125,3,80053,good
1,-8.984375,-38.28125,3,2915,crash
1,-8.984375,-38.28125,3,13534,good
1,-8.984375,-38.28125,3,68085,good
1,-8.984375,-38.28125,3,54678,good
1,-8.984375,-38.28125,3,7577,crash
1,-8.984375,-38.28125,3,32931,crash
1,-8.984375,-38.28125,3,62335,good
1,-8.984375,-38.28125,3,41301,crash
1,-8.984375,-38.28125,3,79332,good
1,-8.984375,-38.28125,3,28928,good
1,-8.984375,-38.28125,3,83748,crash
1,-8.984375,-38.28125,3,7683,crash
1,-8.984375,-38.28125,3,89286,good
1,-8.984375,-38.28125,3,36069,good
1,-8.984375,-38.28125,3,17332,good
1,-8.984375,-38.28125,3,39342,good
1,-8.984375,-38.28125,3,5098,good
1,-8.984375,-38.28125,3,24470,good
1,-8.984375,-38.28125,3,46327,crash
1,-8.984375,-38.28125,3,52851,good
1,-8.984375,-38.28125,3,951,crash
1,-8.984375,-38.28125,3,39680,crash
1,-8.984375,-38.28125,3,12376,crash
1,-8.984375,-38.28125,3,3863,good
1,-8.984375,-38.28125,3,41639,good
1,-8.984375,-38.28125,3,57583,crash
1,-8.984375,-38.28125,3,32399,good
1,-8.984375,-38.28125,3,54602,crash
1,-8.984375,-38.28125,3,79190,good
1,-8.984375,-38.28125,3,42173,good
1,-8.984375,-38.28125,3,64449,good
1,-8.984375,-38.28125,3,73845,good
1,-8.984375,-38.28125,3,45475,crash
1,-8.984375,-38.28125,3,52310,good
1,-8.984375,-38.28125,3,56372,crash
1,-8.984375,-38.28125,3,27386,good
1,-8.984375,-38.28125,3,10297,good
1,-8.984375,-38.28125,3,36227,good
1,-8.984375,-38.28125,3,39438,good
1,-8.984375,-38.28125,3,60523,crash
1,-8.984375,-38.28125,3,61160,good
1,-8.984375,-38.28125,3,80016,crash
1,-8.984375,-38.28125,3,74507,crash
1,-8.984375,-38.28125,3,59757,crash
1,-8.984375,-38.28125,3,57663,crash
1,-8.984375,-38.28125,3,50466,good
1,-8.984375,-38.28125,3,24424,good
1,-8.984375,-38.28125,3,43186,crash
1,-8.984375,-38.28125,3,52713,good
1,-8.984375,-38.28125,3,7718,good
1,-8.984375,-38.28125,3,42602,crash
1,-8.984375,-38.28125,3,12036,crash
1,-8.984375,-38.28125,3,22357,good
1,-8.984375,-38.28125,3,41618,good
1,-8.984375,-38.28125,3,71288,good
1,-8.984375,-38.28125,3,3522,good
1,-8.984375,-38.28125,3,24716,good
1,-8.984375,-38.28125,3,27669,good
1,-8.984375,-38.28125,3,47790,good
1,-8.984375,-38.28125,3,86346,crash
1,-8.984375,-38.28125,3,18048,good
1,-8.984375,-38.28125,3,81969,good
1,-8.984375,-38.28125,3,11262,crash
1,-8.984375,-38.28125,3,44283,crash
1,-8.984375,-38.28125,3,58600,good
1,-8.984375,-38.28125,3,79503,good
1,-8.984375,-38.28125,3,78580,crash
1,-8.984375,-38.28125,3,87850,good
1,-8.984375,-38.28125,3,50445,crash
1,-8.984375,-38.28125,3,27687,good
1,-8.984375,-38.28125,3,71034,good
1,-8.984375,-38.28125,3,43958,crash
1,-8.984375,-38.28125,3,9944,crash
1,-8.984375,-38.28125,3,2507,good
1,-8.984375,-38.28125,3,87789,good
1,-8.984375,-38.28125,3,72413,good
1,-8.984375,-38.28125,3,55290,good
1,-8.984375,-38.28125,3,61683,good
1,-8.984375,-38.28125,3,29800,good
1,-8.984375,-38.28125,3,42427,crash
1,-8.984375,-38.28125,3,67390,good
1,-8.984375,-38.28125,3,65844,good
1,-8.984375,-38.28125,3,12989,good
1,-8.984375,-38.28125,3,60718,good
1,-8.984375,-38.28125,3,420,crash
1,-8.984375,-38.28125,3,37311,crash
1,-8.984375,-38.28125,3,69928,good
1,-8.984375,-38.28125,3,26886,good
1,-8.984375,-38.28125,3,9362,good
1,-8.984375,-38.28125,3,29327,crash
1,-8.984375,-38.28125,3,1416,good
1,-8.984375,-38.28125,3,41242,good
1,-8.984375,-38.28125,3,5508,crash
1,-8.984375,-38.28125,3,11992,good
1,-8.984375,-38.28125,3,19545,good
1,-8.984375,-38.28125,3,43065,good
1,-8.984375,-38.28125,3,21404,good
1,-8.984375,-38.28125,3,12590,crash
1,-8.984375,-38.28125,3,66797,crash
1,-8.984375,-38.28125,3,52924,good
1,-8.984375,-38.28125,3,85090,good
1,-8.984375,-38.28125,3,51834,good
1,-8.984375,-38.28125,3,51042,good
1,-8.984375,-38.28125,3,76881,good
1,-8.984375,-38.28125,3,66350,good
1,-8.984375,-38.28125,3,17675,good
1,-8.984375,-38.28125,3,66680,good
1,-8.984375,-38.28125,3,46847,good
1,-8.984375,-38.28125,3,47055,good
1,-8.984375,-38.28125,3,35380,good
1,-8.984375,-38.28125,3,26475,good
1,-8.984375,-38.28125,3,42002,crash
1,-8.984375,-38.28125,3,50469,good
1,-8.984375,-38.28125,3,74359,good
1,-8.984375,-38.28125,3,23912,crash
1,-8.984375,-38.28125,3,80283,good
1,-8.984375,-38.28125,3,23350,good
1,-8.984375,-38.28125,3,74813,good
1,-8.984375,-38.28125,3,22485,crash
1,-8.984375,-38.28125,3,1239,crash
1,-8.984375,-38.28125,3,40111,good
1,-8.984375,-38.28125,3,89681,good
1,-8.984375,-38.28125,3,2638,crash
1,-8.984375,-38.28125,3,36506,good
1,-8.984375,-38.28125,3,62756,good
1,-8.984375,-38.28125,3,68491,crash
1,-8.984375,-38.28125,3,88756,good
1,-8.984375,-38.28125,3,55985,good
1,-8.984375,-38.28125,3,12287,good
1,-8.984375,-38.28125,3,35758,good
1,-8.984375,-38.28125,3,37350,crash
1,-8.984375,-38.28125,3,18837,good
1,-8.984375,-38.28125,3,67756,good
1,-8.984375,-38.28125,3,59177,good
1,-8.984375,-38.28125,3,62759,crash
1,-8.984375,-38.28125,3,89102,good
1,-8.984375,-38.28125,3,30417,crash
1,-8.984375,-38.28125,3,23474,good
1,-8.984375,-38.28125,3,43392,good
1,-8.984375,-38.28125,3,19225,good
1,-8.984375,-38.28125,3,88943,good
1,-8.984375,-38.28125,3,45568,good
1,-8.984375,-38.28125,3,78761,good
1,-8.984375,-38.28125,3,6665,good
1,-8.984375,-38.28125,3,71489,good
1,-8.984375,-38.28125,3,36515,good
1,-8.984375,-38.28125,3,45132,good
1,-8.984375,-38.28125,3,3438,good
1,-8.984375,-38.28125,3,75834,good
1,-8.984375,-38.28125,3,24433,crash
1,-8.984375,-38.28125,3,70486,crash
1,-8.984375,-38.28125,3,87699,good
1,-8.984375,-38.28125,3,12658,good
1,-8.984375,-38.28125,3,59436,good
1,-8.984375,-38.28125,3,17636,good
1,-8.984375,-38.28125,3,44661,good
1,-8.984375,-38.28125,3,27629,good
1,-8.984375,-38.28125,3,71190,good
1,-8.984375,-38.28125,3,17612,good
1,-8.984375,-38.28125,3,55415,good
1,-8.984375,-38.28125,3,28388,good
1,-8.984375,-38.28125,3,67550,good
1,-8.984375,-38.28125,3,26584,good
1,-8.984375,-38.28125,3,89888,good
1,-8.984375,-38.28125,3,74529,good
1,-8.984375,-38.28125,3,55457,good
1,-8.984375,-38.28125,3,1313,crash
1,-8.984375,-38.28125,3,72733,good
1,-8.984375,-38.28125,3,6471,crash
1,-8.984375,-38.28125,3,46511,crash
1,-8.984375,-38.28125,3,65039,good
1,-8.984375,-38.28125,3,48769,good
1,-8.984375,-38.28125,3,7983,good
1,-8.984375,-38.28125,3,48810,good
1,-8.984375,-38.28125,3,52239,good
1,-8.984375,-38.28125,3,60766,good
1,-8.984375,-38.28125,3,57329,crash
1,-8.984375,-38.28125,3,82857,good
1,-8.984375,-38.28125,3,25000,good
1,-8.984375,-38.28125,3,72874,good
1,-8.984375,-38.28125,3,12944,good
1,-8.984375,-38.28125,3,21766,crash
1,-8.984375,-38.28125,3,76997,good
1,-8.984375,-38.28125,3,11127,crash
1,-8.984375,-38.28125,3,46483,good
1,-8.984375,-38.28125,3,34105,crash
1,-8.984375,-38.28125,3,32391,good
1,-8.984375,-38.28125,3,61548,good
1,-8.984375,-38.28125,3,68882,good
1,-8.984375,-38.28125,3,24424,good
1,-8.984375,-38.28125,3,69621,good
1,-8.984375,-38.28125,3,1579,crash
1,-8.984375,-38.28125,3,86802,good
1,-8.984375,-38.28125,3,70756,crash
1,-8.984375,-38.28125,3,43971,crash
1,-8.984375,-38.28125,3,87871,good
1,-8.984375,-38.28125,3,29224,good
1,-8.984375,-38.28125,3,22716,crash
1,-8.984375,-38.28125,3,3684,good
1,-8.984375,-38.28125,3,7405,good
1,-8.984375,-38.28125,3,76887,good
1,-8.984375,-38.28125,3,76162,good
1,-8.984375,-38.28125,3,26261,good
1,-8.984375,-38.28125,3,86145,bad
1,-8.984375,-38.28125,3,44408,good
1,-8.984375,-38.28125,3,37162,good
1,-8.984375,-38.28125,3,17009,good
1,-8.984375,-38.28125,3,43287,good
1,-8.984375,-38.28125,3,39014,crash
1,-8.984375,-38.28125,3,51852,good
1,-8.984375,-38.28125,3,4727,good
1,-8.984375,-38.28125,3,10012,good
1,-8.984375,-38.28125,3,53191,good
1,-8.984375,-38.28125,3,32163,good
1,-8.984375,-38.28125,3,59511,crash
1,-8.984375,-38.28125,3,60857,good
1,-8.984375,-38.28125,3,5495,good
1,-8.984375,-38.28125,3,41206,good
1,-8.984375,-38.28125,3,22686,good
1,-8.984375,-38.28125,3,18852,good
1,-8.984375,-38.28125,3,75294,good
1,-8.984375,-38.28125,3,26171,crash
1,-8.984375,-38.28125,3,83503,crash
1,-8.984375,-38.28125,3,87458,good
1,-8.984375,-38.28125,3,68578,good
1,-8.984375,-38.28125,3,76132,good
1,-8.984375,-38.28125,3,49995,crash
1,-8.984375,-38.28125,3,65769,good
1,-8.984375,-38.28125,3,19935,good
1,-8.984375,-38.28125,3,49709,good
1,-8.984375,-38.28125,3,4334,good
1,-8.984375,-38.28125,3,52011,good
1,-8.984375,-38.28125,3,18371,good
1,-8.984375,-38.28125,3,37427,good
1,-8.984375,-38.28125,3,54541,good
1,-8.984375,-38.28125,3,63153,good
1,-8.984375,-38.28125,3,23709,good
1,-8.984375,-38.28125,3,87247,bad
1,-8.984375,-38.28125,3,83365,crash
1,-8.984375,-38.28125,3,80881,good
1,-8.984375,-38.28125,3,12395,crash
1,-8.984375,-38.28125,3,67155,good
1,-8.984375,-38.28125,3,65316,good
1,-8.984375,-38.28125,3,68211,good
1,-8.984375,-38.28125,3,34210,good
1,-8.984375,-38.28125,3,33255,crash
1,-8.984375,-38.28125,3,48997,crash
1,-8.984375,-38.28125,3,80304,crash
1,-8.984375,-38.28125,3,45464,good
1,-8.984375,-38.28125,3,70373,good
1,-8.984375,-38.28125,3,1828,good
1,-8.984375,-38.28125,3,25910,good
1,-8.984375,-38.28125,3,7688,good
1,-8.984375,-38.28125,3,84768,good
1,-8.984375,-38.28125,3,69287,good
1,-8.984375,-38.28125,3,60746,crash
1,-8.984375,-38.28125,3,40828,good
1,-8.984375,-38.28125,3,13535,crash
1,-8.984375,-38.28125,3,27030,good
1,-8.984375,-38.28125,3,1978,crash
1,-8.984375,-38.28125,3,25956,crash
1,-8.984375,-38.28125,3,60904,crash
1,-8.984375,-38.28125,3,16169,crash
1,-8.984375,-38.28125,3,33387,good
1,-8.984375,-38.28125,3,40689,good
1,-8.984375,-38.28125,3,38715,crash
1,-8.984375,-38.28125,3,29557,crash
1,-8.984375,-38.28125,3,1517,crash
1,-8.984375,-38.28125,3,23355,good
1,-8.984375,-38.28125,3,87653,good
1,-8.984375,-38.28125,3,83390,bad
1,-8.984375,-38.28125,3,54349,crash
1,-8.984375,-38.28125,3,35633,crash
1,-8.984375,-38.28125,3,48512,good
1,-8.984375,-38.28125,3,83699,crash
1,-8.984375,-38.28125,3,45643,crash
1,-8.984375,-38.28125,3,42353,good
1,-8.984375,-38.28125,3,73343,crash
1,-8.984375,-38.28125,3,21034,crash
1,-8.984375,-38.28125,3,72468,good
1,-8.984375,-38.28125,3,89176,good
1,-8.984375,-38.28125,3,3838,crash
1,-8.984375,-38.28125,3,17447,crash
1,-8.984375,-38.28125,3,27511,good
1,-8.984375,-38.28125,3,11675,crash
1,-8.984375,-38.28125,3,6147,crash
1,-8.984375,-38.28125,3,27611,good
1,-8.984375,-38.28125,3,2539,crash
1,-8.984375,-38.28125,3,33864,crash
1,-8.984375,-38.28125,3,57499,good
1,-8.984375,-38.28125,3,46932,good
1,-8.984375,-38.28125,3,46269,crash
1,-8.984375,-38.28125,3,73088,crash
1,-8.984375,-38.28125,3,9894,good
1,-8.984375,-38.28125,3,12309,good
1,-8.984375,-38.28125,3,53505,crash
1,-8.984375,-38.28125,3,55869,good
1,-8.984375,-38.28125,3,23118,crash
1,-8.984375,-38.28125,3,7750,crash
1,-8.984375,-38.28125,3,31757,crash
1,-8.984375,-38.28125,3,75029,crash
1,-8.984375,-38.28125,3,20362,crash
1,-8.984375,-38.28125,3,66615,crash
1,-8.984375,-38.28125,3,75109,good
1,-8.984375,-38.28125,3,55290,good
1,-8.984375,-38.28125,3,47723,crash
1,-8.984375,-38.28125,3,86827,crash
1,-8.984375,-38.28125,3,25202,good
1,-8.984375,-38.28125,3,83913,bad
1,-8.984375,-38.28125,3,45716,good
1,-8.984375,-38.28125,3,67555,good
1,-8.984375,-38.28125,3,67589,good
